Name,School,Rating,School_key,Conf,conf_z,Rating_conf
Colin Smith,UC Santa Barbara,66.6854,ucsantabarbara,Big West,-0.6943318085721755,64.44874360171298
Juke Harris,Wake Forest,63.7284666666667,wakeforest,ACC,1.7207353516788697,64.44139226145049
Antwan Burnett,Grambling St.,66.65425,gramblingst,SWAC,-0.6943318085721755,64.42632600024079
Alden Applewhite,Murray St.,64.3603166666666,murrayst,MVC,0.27169505552824263,64.42480544069984
Mitchell Taylor,South Carolina St.,66.6378333333333,southcarolinast,MEAC,-0.6943318085721755,64.41450173596282
Cooper Campbell,Troy,64.90985,troy,Sun Belt,-0.09056501850941416,64.41369710039193
Julian Vaughns,Sacramento St.,66.6251333333333,sacramentost,Big Sky,-0.6943318085721755,64.40534982741197
Kyle Jorgensen,Colorado St.,63.8927666666667,coloradost,Mountain West,1.2377219196286608,64.39865874123359
Tanahj Pettway,Prairie View A&M,66.5882166666666,prairieviewam,SWAC,-0.6943318085721755,64.37872403065553
LJ Wells,Northern Kentucky,66.5547666666666,northernkentucky,Horizon,-0.6943318085721755,64.3545692670685
Travis Harper II,Tennessee St.,66.5411333333333,tennesseest,OVC,-0.6943318085721755,64.3447164555625
Davin Cosby Jr.,Wake Forest,63.6213333333333,wakeforest,ACC,1.7207353516788697,64.32341085778299
Jaylen Jones,Oakland,66.4751333333333,oakland,Horizon,-0.6943318085721755,64.29695311625885
Ben Johnson,Bellarmine,66.4626833333334,bellarmine,ASUN,-0.6943318085721755,64.28793112902997
Hank Alvey,Lehigh,66.4623833333333,lehigh,Patriot,-0.6943318085721755,64.28771368448514
Peter Carey,Siena,66.4573,siena,MAAC,-0.6943318085721755,64.28402886945179
Christian Watson,Southern Miss,64.7643833333334,southernmiss,Sun Belt,-0.09056501850941416,64.27793203928326
Bijan Cortes,Wichita St.,64.0414333333334,wichitast,AAC,0.6339551295658994,64.27334391811198
Tomiwa Sulaiman,Towson,66.43735,towson,CAA,-0.6943318085721755,64.26956131436596
Sheldon Williams,Texas A&M Corpus Chris,66.43585,texasamcorpuschris,Southland,-0.6943318085721755,64.26847313118763
Jalen Blackmon,Miami FL,63.5613666666667,miamifl,ACC,1.7207353516788697,64.25742494404956
Donovan Oday,Cal St. Fullerton,66.4154833333333,calstfullerton,Big West,-0.6943318085721755,64.25369252955
Jason Roche,Richmond,64.01625,richmond,A10,0.6339551295658994,64.2473403498612
Christian Wright,Louisiana,64.7234333333333,louisiana,Sun Belt,-0.09056501850941416,64.23968825199543
Caleb Williams,Lafayette,66.3783,lafayette,Patriot,-0.6943318085721755,64.22668128711751
Miles Heide,San Diego St.,63.7247666666667,sandiegost,Mountain West,1.2377219196286608,64.21871899945344
Keenan Fitzmorris,Northwestern,63.3805166666667,northwestern,Big Ten,2.0829954257165264,64.21509728699085
Kyle Jenkins,Fairfield,66.3601833333334,fairfield,MAAC,-0.6943318085721755,64.21350839551177
Brody Fox,The Citadel,66.3509166666666,thecitadel,SoCon,-0.6943318085721755,64.20676734887218
Isaiah Mbeng,William & Mary,66.34965,williammary,CAA,-0.6943318085721755,64.20584574694615
Clark Slajchert,USC,63.3673,usc,Big Ten,2.0829954257165264,64.20028309736048
Tan Yildizoglu,VMI,66.3357,vmi,SoCon,-0.6943318085721755,64.19569339296093
Sharron Young,Akron,66.3349666666667,akron,MAC,-0.6943318085721755,64.19515956475384
Quaran McPherson,Northern Illinois,66.3301166666666,northernillinois,MAC,-0.6943318085721755,64.19162868681482
Jaden Zimmerman,Quinnipiac,66.3215166666667,quinnipiac,MAAC,-0.6943318085721755,64.18536632954161
Jamie Phillips Jr.,Stetson,66.3166666666666,stetson,ASUN,-0.6943318085721755,64.18183385127452
Josiah Davis,Niagara,66.31665,niagara,MAAC,-0.6943318085721755,64.18182171117945
Dasear Haskins,Saint Joseph's,63.9506,saintjosephs,A10,0.6339551295658994,64.179561997935
Greedy Williams,UNC Wilmington,66.3110666666667,uncwilmington,CAA,-0.6943318085721755,64.17775439600585
Zaire Williams,Wagner,66.3079166666667,wagner,NEC,-0.6943318085721755,64.17545936457077
Elijah Tucker,Longwood,66.28995,longwood,Big South,-0.6943318085721755,64.16236453699096
Isaiah Sy,Oregon St.,63.925,oregonst,WCC,0.6339551295658994,64.15313592423827
Bryson Ogletree,North Carolina A&T,66.2714333333334,northcarolinaat,CAA,-0.6943318085721755,64.14886057632916
Coleton Benson,Texas St.,64.6245833333333,texasst,Sun Belt,-0.09056501850941416,64.14732607904132
Quinn Denker,Northern Colorado,66.2682833333333,northerncolorado,Big Sky,-0.6943318085721755,64.14656248785849
Markhi Strickland,Western Michigan,66.2580833333334,westernmichigan,MAC,-0.6943318085721755,64.13911939341047
Marlon Short,UMBC,66.25625,umbc,AEC,-0.6943318085721755,64.1377813126201
Marcus Randolph,Saint Peter's,66.2554333333333,saintpeters,MAAC,-0.6943318085721755,64.13718523199884
Ben Oosterbaan,St. Thomas,66.2480833333333,stthomas,Summit League,-0.6943318085721755,64.13181977289423
Ben Roy,Boston University,66.2265,bostonuniversity,Patriot,-0.6943318085721755,64.1160564323915
PJ Carter,Memphis,63.881,memphis,AAC,0.6339551295658994,64.10772116865007
Tyler Doyle,Bellarmine,66.2098833333334,bellarmine,ASUN,-0.6943318085721755,64.10391273940624
Kenyon Goodin,Bellarmine,66.1917666666667,bellarmine,ASUN,-0.6943318085721755,64.09066515341836
Ahmad Nowell,Connecticut,63.2662666666666,connecticut,Big East,2.0829954257165264,64.08711135172099
Jamal Sumlin,Kent St.,66.1866166666667,kentst,MAC,-0.6943318085721755,64.08689782041228
Karmani Gregory,USC Upstate,66.1740166666667,uscupstate,Big South,-0.6943318085721755,64.07767793297285
Tom House,Furman,66.1582,furman,SoCon,-0.6943318085721755,64.0660988217548
Jayhlon Young,Maryland,63.2235333333333,maryland,Big Ten,2.0829954257165264,64.0392829922661
Shon Robinson,Incarnate Word,66.1156499999999,incarnateword,Southland,-0.6943318085721755,64.03491850995135
Jay Alvarez,Rider,66.1060666666666,rider,MAAC,-0.6943318085721755,64.02788985215379
Jalen Forrest,Chicago St.,66.1058833333334,chicagost,NEC,-0.6943318085721755,64.02775536915762
Sai Witt,Austin Peay,66.0786833333333,austinpeay,ASUN,-0.6943318085721755,64.00779395505515
Kylin Green,Utah Valley,64.4746,utahvalley,WAC,-0.09056501850941416,64.0070664603029
Brendan Wenzel,TCU,63.3334666666667,tcu,B12,1.7207353516788697,64.00699196826314
Ben Michaels,Buffalo,66.07095,buffalo,MAC,-0.6943318085721755,64.00211537866313
Owen Lobsinger,Western Michigan,66.06765,westernmichigan,MAC,-0.6943318085721755,63.999691752302766
Keyontae Lewis,Wagner,66.0656333333333,wagner,NEC,-0.6943318085721755,63.998210517544756
Matt Mayock,American,66.0592,american,Patriot,-0.6943318085721755,63.99348459848602
Jaxon Pollard,Queens,66.05405,queens,ASUN,-0.6943318085721755,63.98970069294548
Michael Jacobs,Southern,66.05355,southern,SWAC,-0.6943318085721755,63.989333289309
Josh Meo,Coastal Carolina,64.4485166666667,coastalcarolina,Sun Belt,-0.09056501850941416,63.982659459070334
Lincoln Ball,American,66.0384166666667,american,Patriot,-0.6943318085721755,63.97821034562085
Ahron Ulis,Nebraska,63.1612666666667,nebraska,Big Ten,2.0829954257165264,63.96963375153072
Kaleb Smith,UC Riverside,66.0263333333333,ucriverside,Big West,-0.6943318085721755,63.969325166522204
Marcus Rigsby Jr.,Troy,64.4323,troy,Sun Belt,-0.09056501850941416,63.9674828230358
Almar Atlason,Bradley,63.8912333333333,bradley,MVC,0.27169505552824263,63.95162288656666
Markeith Browning II,Lindenwood,65.97565,lindenwood,OVC,-0.6943318085721755,63.932018046424915
Austin Patterson,Montana,65.9733666666666,montana,Big Sky,-0.6943318085721755,63.93033586668593
Deuce Turner,UC Santa Barbara,65.9322833333334,ucsantabarbara,Big West,-0.6943318085721755,63.90004747004619
JB Frankel,Northeastern,65.9149833333333,northeastern,CAA,-0.6943318085721755,63.887281025971795
Frankquon Sherman,Kennesaw St.,63.8125,kennesawst,CUSA,0.27169505552824263,63.872220516087495
Jake Ensminger,Santa Clara,63.64035,santaclara,WCC,0.6339551295658994,63.85944580799165
Julian Roper II,Notre Dame,63.1944333333333,notredame,ACC,1.7207353516788697,63.854476119154484
Truth Harris,Radford,65.8333,radford,Big South,-0.6943318085721755,63.82690628644472
K.J. Windham,Northwestern,63.0206166666666,northwestern,Big Ten,2.0829954257165264,63.81248735733176
Emmanuel Ogbole,Rutgers,63.0187333333333,rutgers,Big Ten,2.0829954257165264,63.81038481506437
Seth Hubbard,Toledo,65.8062166666666,toledo,MAC,-0.6943318085721755,63.8068528919061
Mekhi Collins,Nicholls St.,65.8010666666667,nichollsst,Southland,-0.6943318085721755,63.8030376796712
Xavier Amos,Wisconsin,63.0114666666667,wisconsin,Big Ten,2.0829954257165264,63.80227276608341
Zaire Hayes,Texas Southern,65.79765,texassouthern,SWAC,-0.6943318085721755,63.80050620254359
Kyle Layton,Tennessee Tech,65.7961166666666,tennesseetech,OVC,-0.6943318085721755,63.79937003444885
Jaden Johnson,Old Dominion,64.2365166666667,olddominion,Sun Belt,-0.09056501850941416,63.78412404363027
Rihards Vavers,Washington St.,63.5609666666667,washingtonst,WCC,0.6339551295658994,63.77758844335346
Malcolm Noel,West Georgia,65.7617333333333,westgeorgia,ASUN,-0.6943318085721755,63.77387797646085
Luke Northweather,Oklahoma,62.9835833333334,oklahoma,SEC,2.0829954257165264,63.771151680842756
Brennen Burns,Sam Houston St.,63.7063333333333,samhoustonst,CUSA,0.27169505552824263,63.765160221841796
Andrew King,Elon,65.7422666666667,elon,CAA,-0.6943318085721755,63.75943275985863
Sebastian Rancik,Colorado,63.102566666666696,colorado,B12,1.7207353516788697,63.753809468903476
Jayme Mitchell Jr.,Jackson St.,65.7201333333334,jacksonst,SWAC,-0.6943318085721755,63.74299779452617
Reggie Ward Jr.,Bethune Cookman,65.7168166666666,bethunecookman,SWAC,-0.6943318085721755,63.740534021658824
Sheridan Sharp,Southern Illinois,63.6772,southernillinois,MVC,0.27169505552824263,63.73578337078492
Carlos Paez,Southeastern Louisiana,65.6948666666667,southeasternlouisiana,Southland,-0.6943318085721755,63.7242219640087
Shemar Rathan-Mayes,Mercyhurst,65.6757500000001,mercyhurst,NEC,-0.6943318085721755,63.71000617182009
Lamar Oden Jr.,Charleston Southern,65.6750166666667,charlestonsouthern,Big South,-0.6943318085721755,63.70946066805016
Mac Etienne,La Salle,63.4942833333333,lasalle,A10,0.6339551295658994,63.708842600899224
Kenny Hunter,Texas Southern,65.6628166666667,texassouthern,SWAC,-0.6943318085721755,63.700383599187305
Dylan Fasoyiro,South Alabama,64.1452666666667,southalabama,Sun Belt,-0.09056501850941416,63.69858224332132
Aidan Noyes,Belmont,63.6331333333333,belmont,MVC,0.27169505552824263,63.691349751503594
Kyndall Davis,Louisiana,64.1363666666666,louisiana,Sun Belt,-0.09056501850941416,63.69023619475135
Drue Drinnon,Texas St.,64.1257166666667,texasst,Sun Belt,-0.09056501850941416,63.680248418173576
Lance Waddles,Nebraska Omaha,65.6320166666667,nebraskaomaha,Summit League,-0.6943318085721755,63.67745203845093
Dalen Davis,Princeton,65.6273,princeton,Ivy League,-0.6943318085721755,63.673938351107346
Jamie Bergens,Fairfield,65.6047,fairfield,MAAC,-0.6943318085721755,63.657095153733444
Ryan Forrest,North Carolina A&T,65.6045666666667,northcarolinaat,CAA,-0.6943318085721755,63.65699574803212
Jayson Petty,UMKC,65.5943166666667,umkc,Summit League,-0.6943318085721755,63.64935267827654
Tyler Boston,Holy Cross,65.5867833333333,holycross,Patriot,-0.6943318085721755,63.643733751632844
Dyondre Dominguez,Arkansas St.,64.0844833333333,arkansasst,Sun Belt,-0.09056501850941416,63.64157231738808
John-Paul Ricks,Prairie View A&M,65.5700833333333,prairieviewam,SWAC,-0.6943318085721755,63.631272862272525
Terren Frank,Campbell,65.56645,campbell,CAA,-0.6943318085721755,63.628560939575515
Noah Batchelor,Buffalo,65.5648166666667,buffalo,MAC,-0.6943318085721755,63.62734171699438
Dariyus Woodson,North Dakota,65.5599666666666,northdakota,Summit League,-0.6943318085721755,63.623721001919826
Arlandus Keyes,Mount St. Mary's,65.5597,mountstmarys,MAAC,-0.6943318085721755,63.62352190872862
Joryam Saizonou,UNC Greensboro,65.5389166666667,uncgreensboro,SoCon,-0.6943318085721755,63.60799993171171
Tyler Beard,Cal St. Northridge,65.5333333333333,calstnorthridge,Big West,-0.6943318085721755,63.60382830150649
Kyle Evans,UC Irvine,65.5276999999999,ucirvine,Big West,-0.6943318085721755,63.59961857017438
Kobe Newton,Wyoming,63.14205,wyoming,Mountain West,1.2377219196286608,63.59617395511337
Nikita Konstantynovskyi,Notre Dame,62.9535666666666,notredame,ACC,1.7207353516788697,63.59071882365246
Mekhi Cooper,Miami OH,65.4997333333333,miamioh,MAC,-0.6943318085721755,63.57870832615889
Arne Osojnik,Eastern Michigan,65.4992666666666,easternmichigan,MAC,-0.6943318085721755,63.57835925084082
Stephaun Walker,Old Dominion,63.9975333333333,olddominion,Sun Belt,-0.09056501850941416,63.55998012593139
Robby Carmody,Le Moyne,65.4666833333333,lemoyne,NEC,-0.6943318085721755,63.55397367714841
Arnas Sakenis,SIU Edwardsville,65.4567,siuedwardsville,OVC,-0.6943318085721755,63.54649710438558
Jack Kostel,Chattanooga,65.4536166666666,chattanooga,SoCon,-0.6943318085721755,63.544187507239286
Ahmed Barba-Bey,Fairleigh Dickinson,65.4440666666666,fairleighdickinson,NEC,-0.6943318085721755,63.53703258536747
Victor Panov,Drexel,65.4431833333334,drexel,CAA,-0.6943318085721755,63.53637067841084
Denzel Aberdeen,Florida,62.76765,florida,SEC,2.0829954257165264,63.5304710330315
Kyran Ratliff,Louisiana,63.9598666666667,louisiana,Sun Belt,-0.09056501850941416,63.52461989137731
Kaleb Scott,Presbyterian,65.4222833333333,presbyterian,Big South,-0.6943318085721755,63.5207043828164
Niyi Olabode,UC Riverside,65.4084666666667,ucriverside,Big West,-0.6943318085721755,63.51034202807679
Kyle Thomas,SIU Edwardsville,65.4083666666667,siuedwardsville,OVC,-0.6943318085721755,63.510267012864674
Isaac Johnson,Utah St.,63.0559500000001,utahst,Mountain West,1.2377219196286608,63.504393841422065
Luke Flynn,Wofford,65.3932333333333,wofford,SoCon,-0.6943318085721755,63.49891201811956
Kalil Camara,Bethune Cookman,65.3919333333333,bethunecookman,SWAC,-0.6943318085721755,63.497936339602596
Damarion Bonds,Central Michigan,65.3914,centralmichigan,MAC,-0.6943318085721755,63.49753604982298
Robert Jennings,Oklahoma St.,62.86605,oklahomast,B12,1.7207353516788697,63.49503015548129
Tyren Moore,UAB,63.2837166666667,uab,AAC,0.6339551295658994,63.49185659972415
Michael Belle,VCU,63.2827666666667,vcu,A10,0.6339551295658994,63.490877957774615
Isaia Howard,Drake,63.4163166666667,drake,MVC,0.27169505552824263,63.472751806143975
Dior Johnson,UCF,62.8433333333334,ucf,B12,1.7207353516788697,63.47020482580629
Ebrima Dibba,Cleveland St.,65.3510333333333,clevelandst,Horizon,-0.6943318085721755,63.467219859587416
Jackson Hicke,Princeton,65.3477666666667,princeton,Ivy League,-0.6943318085721755,63.46476486504131
Austin Johnson,Long Beach St.,65.3435166666666,longbeachst,Big West,-0.6943318085721755,63.46157049503351
Jacob Dar,Rice,63.2473833333333,rice,AAC,0.6339551295658994,63.454429871912865
Gavin Griffiths,Nebraska,62.6935,nebraska,Big Ten,2.0829954257165264,63.44795533792929
Raleigh Burgess,Purdue,62.6926833333334,purdue,Big Ten,2.0829954257165264,63.447046908080395
Ben Callahan-Gold,Binghamton,65.3238,binghamton,AEC,-0.6943318085721755,63.44674562366063
Isaiah Griffin,Idaho St.,65.3147333333333,idahost,Big Sky,-0.6943318085721755,63.43992540291862
Stephon Roberts,Saint Peter's,65.3091,saintpeters,MAAC,-0.6943318085721755,63.4356868766496
Joe Octave,Stony Brook,65.29805,stonybrook,CAA,-0.6943318085721755,63.42737070232079
Quan Lax,Austin Peay,65.2884166666667,austinpeay,ASUN,-0.6943318085721755,63.42011839015134
Nyle Ralph-Beyer,Sacred Heart,65.2853666666666,sacredheart,MAAC,-0.6943318085721755,63.41782179379759
Eugene Brown III,Georgia Southern,63.83445,georgiasouthern,Sun Belt,-0.09056501850941416,63.40681968745087
Bryce Ford,Toledo,65.2668333333333,toledo,MAC,-0.6943318085721755,63.403861878783374
Will Hornseth,Northern Iowa,63.3458833333333,northerniowa,MVC,0.27169505552824263,63.40174841428721
Brandyn Talbot,UT Arlington,63.81865,utarlington,WAC,-0.09056501850941416,63.39197234790341
Rory Stewart,Florida Gulf Coast,65.2370666666667,floridagulfcoast,ASUN,-0.6943318085721755,63.381423983169675
Jamond Vincent,New Orleans,65.2332666666667,neworleans,Southland,-0.6943318085721755,63.37855809385318
Sincere Malone,Nicholls St.,65.2284166666667,nichollsst,Southland,-0.6943318085721755,63.37489982858368
Jackson Holt,Eastern Kentucky,65.2152833333333,easternkentucky,ASUN,-0.6943318085721755,63.36499086617523
Keiveon Hunt,Jackson St.,65.2054333333333,jacksonst,SWAC,-0.6943318085721755,63.3575565269499
Angelo Brizzi,Longwood,65.2050666666667,longwood,Big South,-0.6943318085721755,63.357279740064605
Shane Blakeney,Drexel,65.1806,drexel,CAA,-0.6943318085721755,63.33880348872011
Jacob Beccles,Cornell,65.1783666666666,cornell,Ivy League,-0.6943318085721755,63.33711627605741
Isaiah Gaines,Radford,65.1569333333333,radford,Big South,-0.6943318085721755,63.320918220439744
Quincy Clark,UMass Lowell,65.1556166666667,umasslowell,AEC,-0.6943318085721755,63.319922815712324
Micah Robinson,TCU,62.6886166666667,tcu,B12,1.7207353516788697,63.3012632927973
Derrick Tezeno,Southern,65.1144666666667,southern,SWAC,-0.6943318085721755,63.28879314561375
Jovan Milicevic,New Mexico,62.8446333333334,newmexico,Mountain West,1.2377219196286608,63.27935543783486
Maximus Nelson,Purdue Fort Wayne,65.0963000000001,purduefortwayne,Horizon,-0.6943318085721755,63.27503780235138
Ryan Dufault,St. Thomas,65.0894666666667,stthomas,Summit League,-0.6943318085721755,63.26986181158689
Devin Hines,Lafayette,65.0871333333333,lafayette,Patriot,-0.6943318085721755,63.268094154510045
Quincy Ademokoya,South Florida,63.0650666666667,southflorida,AAC,0.6339551295658994,63.266689450758086
Reece Potter,Miami OH,65.0654666666667,miamioh,MAC,-0.6943318085721755,63.25167422845935
Gabe Spinelli,Chicago St.,65.0579,chicagost,NEC,-0.6943318085721755,63.24593734806389
Dylan Dawson,Texas St.,63.6520666666666,texasst,Sun Belt,-0.09056501850941416,63.23534031503951
Jordy Barnes,Utah St.,62.7954166666667,utahst,Mountain West,1.2377219196286608,63.226987252535906
Ian Motta,Bucknell,65.0156,bucknell,Patriot,-0.6943318085721755,63.2138422565459
Josiah Hammons,Sam Houston St.,63.1466333333333,samhoustonst,CUSA,0.27169505552824263,63.200908346843164
Corey Thomas,Bradley,63.1321666666667,bradley,MVC,0.27169505552824263,63.18632752345679
JJ Taylor,UCF,62.5749333333334,ucf,B12,1.7207353516788697,63.177278590504855
Tony Duckett,San Diego,62.9768166666667,sandiego,WCC,0.6339551295658994,63.17585143930623
Jaydon Young,Virginia Tech,62.5722166666667,virginiatech,ACC,1.7207353516788697,63.17431730750253
Zion Bethea,Pepperdine,62.9699166666667,pepperdine,WCC,0.6339551295658994,63.16875011099718
Ace Talbert,Saint Francis,64.9514166666666,saintfrancis,NEC,-0.6943318085721755,63.16506508419603
Emmanuel Tshimanga,New Mexico St.,63.0955166666667,newmexicost,CUSA,0.27169505552824263,63.1493890956521
Deng Mayar,North Dakota,64.91445,northdakota,Summit League,-0.6943318085721755,63.1369290356809
Jakai Robinson,Bryant,64.9092166666667,bryant,AEC,-0.6943318085721755,63.13294333126546
Elmore James,Ohio,64.9009,ohio,MAC,-0.6943318085721755,63.12660808056137
George Smith,Penn,64.8868833333333,penn,Ivy League,-0.6943318085721755,63.11592727791141
Nate Fouts,Le Moyne,64.8769666666666,lemoyne,NEC,-0.6943318085721755,63.10836801046203
Kyric Davis,West Georgia,64.8675833333333,westgeorgia,ASUN,-0.6943318085721755,63.101213236868745
Pearson Carmichael,Boise St.,62.67215,boisest,Mountain West,1.2377219196286608,63.09590025660503
Aidan Cammann,Stanford,62.4911,stanford,ACC,1.7207353516788697,63.08592991652856
Ethan Brittain-Watts,Ball St.,64.8457166666666,ballst,MAC,-0.6943318085721755,63.084532197567164
Dorian Finister,Sam Houston St.,63.0263,samhoustonst,CUSA,0.27169505552824263,63.0796307432468
"Dennis Parker, Jr.",N.C. State,62.48405,ncstate,ACC,1.7207353516788697,63.07825103704201
Jordan Chatman,Florida A&M,64.8205,floridaam,SWAC,-0.6943318085721755,63.06528215458646
Jaren Johnson,Howard,64.8135666666667,howard,MEAC,-0.6943318085721755,63.05998682471659
Ryan Abelman,Northern Arizona,64.8085,northernarizona,Big Sky,-0.6943318085721755,63.05611647307933
Malcolm Wrisby-Jefferson,Brown,64.7688999999999,brown,Ivy League,-0.6943318085721755,63.02584663782144
Shaquil Bender,Manhattan,64.76425,manhattan,MAAC,-0.6943318085721755,63.022289903036615
Donovan Williams,Western Michigan,64.7527666666667,westernmichigan,MAC,-0.6943318085721755,63.01350433658602
Cam Amboree,Southern,64.7504166666667,southern,SWAC,-0.6943318085721755,63.01170605311018
Ernest Ross,Grambling St.,64.7501666666666,gramblingst,SWAC,-0.6943318085721755,63.01151473903329
Darius Duffy,Milwaukee,64.7479,milwaukee,Horizon,-0.6943318085721755,63.009780093799435
Fidelis Okereke,Cal St. Bakersfield,64.7445666666667,calstbakersfield,Big West,-0.6943318085721755,63.00722893463578
Conrad Martinez,Arizona,62.4156166666666,arizona,B12,1.7207353516788697,63.003738371304124
Jahari Williamson,Niagara,64.7278666666667,niagara,MAAC,-0.6943318085721755,62.99444385982869
Riley Mulvey,Iowa,62.2583,iowa,Big Ten,2.0829954257165264,62.964996479173266
Brooklyn Hicks,UNLV,62.5442666666667,unlv,Mountain West,1.2377219196286608,62.96001302740365
Divine Ugochukwu,Miami FL,62.37075,miamifl,ACC,1.7207353516788697,62.954910577415724
Malcolm Chimezie,Boston University,64.6752666666667,bostonuniversity,Patriot,-0.6943318085721755,62.95413370982204
Christian May,Towson,64.6539666666666,towson,CAA,-0.6943318085721755,62.937792726734244
Jace Roquemore,Vermont,64.6534666666667,vermont,AEC,-0.6943318085721755,62.93740901338288
Demarion Burch,Bradley,62.8802666666667,bradley,MVC,0.27169505552824263,62.932467507144914
Stoney Hadnot,South Dakota St.,64.6315833333333,southdakotast,Summit League,-0.6943318085721755,62.92060967216934
Ze'rik Onyema,Texas,62.2173833333334,texas,SEC,2.0829954257165264,62.91970593529848
Rex Sunderland,New Hampshire,64.6286,newhampshire,AEC,-0.6943318085721755,62.918318603873594
EJ Neal,Sacramento St.,64.6273166666667,sacramentost,Big Sky,-0.6943318085721755,62.91733299925191
Justin Page,Niagara,64.6266333333333,niagara,MAAC,-0.6943318085721755,62.91680818175298
Sean Cusano,Chattanooga,64.61385,chattanooga,SoCon,-0.6943318085721755,62.90698832860079
Justin Menard,Iona,64.6057166666666,iona,MAAC,-0.6943318085721755,62.90073859269213
Joshua Ingram,Lehigh,64.5848166666667,lehigh,Patriot,-0.6943318085721755,62.88467204046817
Dante Sawyer,Arkansas Pine Bluff,64.58275,arkansaspinebluff,SWAC,-0.6943318085721755,62.883082792352084
Jordan Roberts,Texas A&M Corpus Chris,64.57475,texasamcorpuschris,Southland,-0.6943318085721755,62.87692996537234
Trent Perry,UCLA,62.173,ucla,Big Ten,2.0829954257165264,62.870600473488125
Danilo Jovanovich,Milwaukee,64.5649666666667,milwaukee,Horizon,-0.6943318085721755,62.869403629737754
Ben Hammond,Virginia Tech,62.2897666666667,virginiatech,ACC,1.7207353516788697,62.866826674058906
Demetrius Davis,UNC Greensboro,64.5474166666666,uncgreensboro,SoCon,-0.6943318085721755,62.85589703558786
Brady Cummins,Colgate,64.54475,colgate,Patriot,-0.6943318085721755,62.853844150867914
Caleb McCarty,South Carolina St.,64.5228,southcarolinast,MEAC,-0.6943318085721755,62.83694032756493
Caleb Dorsey,William & Mary,64.52025,williammary,CAA,-0.6943318085721755,62.8349758624361
Dylan Anderson,Boise St.,62.4209166666666,boisest,Mountain West,1.2377219196286608,62.82904743536127
Ethan Pickett,Illinois Chicago,62.7369,illinoischicago,MVC,0.27169505552824263,62.78800852168653
Ladji Dembele,Iowa,62.0955833333333,iowa,Big Ten,2.0829954257165264,62.78500251314109
Jayden Hastings,Boston College,62.2144833333333,bostoncollege,ACC,1.7207353516788697,62.78499903785791
Reis Jones,Charleston Southern,64.43995,charlestonsouthern,Big South,-0.6943318085721755,62.77304058345041
Jordan Wildy,Lindenwood,64.4254833333333,lindenwood,OVC,-0.6943318085721755,62.76186726551513
Micah Octave,Alabama St.,64.4071666666667,alabamast,SWAC,-0.6943318085721755,62.747713760811166
Kaleb Stewart,South Dakota,64.36585,southdakota,Summit League,-0.6943318085721755,62.715760667750345
Ethan Okwuosa,Boston University,64.3645333333333,bostonuniversity,Patriot,-0.6943318085721755,62.714741777171284
Max Burton,Western Michigan,64.3554166666666,westernmichigan,MAC,-0.6943318085721755,62.707685878756514
Evan Phelps,Texas A&M Commerce,64.3553333333334,texasamcommerce,Southland,-0.6943318085721755,62.70762137397831
Jordan Pennick,Navy,64.3537166666666,navy,Patriot,-0.6943318085721755,62.706369950997
Christopher Flippin,Maryland Eastern Shore,64.3517,marylandeasternshore,MEAC,-0.6943318085721755,62.7048088168596
Terry Anderson,High Point,64.3432833333333,highpoint,Big South,-0.6943318085721755,62.698292372403756
Dante Harris,Memphis,62.4937166666667,memphis,AAC,0.6339551295658994,62.67900853133507
Gianni Hunt,Bethune Cookman,64.31295,bethunecookman,SWAC,-0.6943318085721755,62.67479442747586
Jalen Jackson,Western Kentucky,62.6230833333333,westernkentucky,CUSA,0.27169505552824263,62.67333653069015
Marcel Bryant,Prairie View A&M,64.3089000000001,prairieviewam,SWAC,-0.6943318085721755,62.67165553306929
Ajay Sheldon,Ohio,64.2900166666666,ohio,MAC,-0.6943318085721755,62.657015518707965
Trent Noah,Kentucky,61.97635,kentucky,SEC,2.0829954257165264,62.65330569268031
Jeremiah Hernandez,Ball St.,64.2697,ballst,MAC,-0.6943318085721755,62.64125551630867
Anquan Boldin Jr.,Buffalo,64.2336,buffalo,MAC,-0.6943318085721755,62.61322977469688
JaJuan Nicholls,Tennessee Tech,64.22515,tennesseetech,OVC,-0.6943318085721755,62.606665611353996
Breylin Garcia,USC Upstate,64.1743000000001,uscupstate,Big South,-0.6943318085721755,62.56713115534869
Austin Swartz,Miami FL,62.0131166666667,miamifl,ACC,1.7207353516788697,62.566393036615544
Kehlin Farooq,Texas Southern,64.1414333333333,texassouthern,SWAC,-0.6943318085721755,62.54154822396643
Del Jones,Clemson,61.9801333333333,clemson,ACC,1.7207353516788697,62.53062248091154
Louie Jordan,UMBC,64.1267,umbc,AEC,-0.6943318085721755,62.53007237742627
Luke Skaljac,Miami OH,64.1073,miamioh,MAC,-0.6943318085721755,62.51495444666434
Harry Wessels,Saint Mary's,62.33195,saintmarys,WCC,0.6339551295658994,62.512797793029726
Desmond Polk,SIU Edwardsville,64.1039666666667,siuedwardsville,OVC,-0.6943318085721755,62.51235604063541
Max Murrell,UC Santa Barbara,64.0958333333333,ucsantabarbara,Big West,-0.6943318085721755,62.506014917111365
Justin Bieker,Utah Tech,62.8656333333334,utahtech,WAC,-0.09056501850941416,62.49364302398436
Jerrell Colbert,SMU,61.9371666666667,smu,ACC,1.7207353516788697,62.484040283402905
Ja'Heim Hudson,Auburn,61.8184166666666,auburn,SEC,2.0829954257165264,62.47911703071856
