"Name","School","Rating"
"Kyla Smith","Trinity Christian (IL) Trolls",55.8198082633149
"Kennadi Harris","Lake Erie Storm",55.8188604885615
"Mia Wysong","North Greenville Crusaders",55.814916447816
"Mya Miller","Columbia College (MO) Cougars",55.8145970306623
"Morgon Webb","Coastal Georgia Mariners",55.8118008925771
"Mary Gibbons","Navy Midshipmen",55.8107239125109
"Brialle Washington","New Orleans Privateers",55.8101287631132
"Lexi Starr","Indiana-Southeast Grenadiers",55.804959929472
"Caitlin Travis","Loyola New Orleans Wolfpack",55.8038424883555
"Shalayne Nagel","Dakota Wesleyan Tigers",55.8004980405106
"Tatum Greene","Boston College Eagles",55.794866838448
"Taylor Smith","Frostburg State Bobcats",55.7947222614125
"Jade Clack","Tulsa Golden Hurricane",55.7826392659346
"Nyah Lowery","Pacific Tigers",55.7739123620778
"Tykara Harrison","St. Francis (IL) Fighting Saints",55.7711005726292
"Nia Howard","UNC Greensboro Spartans",55.7691270521224
"Demonnie Lagway","Cal State Fullerton Titans",55.7656101719773
"Liza Karlen","Notre Dame Fighting Irish",55.7648617074413
"Libby Privett","Wofford Terriers",55.7585304520305
"Azjah Reeves","McNeese Cowgirls",55.7555038955881
"Andrea Martinez","Gardner-Webb Runnin' Bulldogs",55.7518807948017
"Alli Dioli","Cal State Bakersfield Roadrunners",55.7371596383734
"Daniela Lopez","Xavier Musketeers",55.7311401022881
"Jabrica Leslie","Clinton College Golden Bears",55.7253461017848
"Alice Curman","Southern Illinois Salukis",55.71432741191
"Kayla Lorenz","UT Rio Grande Valley Vaqueros",55.7135555902973
"Coryn Fromm","St. Francis (IL) Fighting Saints",55.7126931375275
"Mir McLean","Maryland Terrapins",55.7096226723276
"Chloe Briggs","Washington Huskies",55.7084325311989
"Alexia Dizeko","Florida Gators",55.7070137392195
"Haylee Sethman","Simpson University (CA) Red Hawks",55.7060911215006
"MG Lymon","Loyola New Orleans Wolfpack",55.6988576996061
"Lalani Ellis","Eastern Illinois Panthers",55.69848578168
"Sierra Johnson","Sacred Heart Pioneers",55.6937341298009
"Marina Artero","St. Francis (PA) Red Flash",55.6922135278304
"Aileen Marquez","Morehead State Eagles",55.6803775048279
"Emme Boots","Goshen Maple Leafs",55.6750157679958
"Carly Keats","Arkansas Razorbacks",55.6730872964471
"Bella Larrison","Anderson (IN) Ravens",55.6642265486943
"Kathryn Scottland","Faulkner Eagles",55.6633903368407
"Breyonce' Jim","Southeastern Baptist College Chargers",55.6602794023337
"Malia Melton","Oglethorpe Stormy Petrels",55.6596919630068
"Dasiya Jones","Colorado Christian Cougars",55.6560183343051
"Jasmine Singleton","San José State Spartans",55.6521737053668
"Chloe Williams","Winston-Salem Rams",55.6450000797602
"Skylar Groesbeck","Warner Pacific Knights",55.6384911893168
"Olivia Poulivaati","Nevada Wolf Pack",55.6223060797583
"Harris Robinson","St. Francis (PA) Red Flash",55.616045284703
"Luka Malinka","Roosevelt Lakers",55.6146733817142
"Morgan Kelson","Livingstone Blue Bears",55.6037176998348
"Emily Hall","Akron Zips",55.5970097495501
"Kyah Smith","Navy Midshipmen",55.5932827183081
"Nekaya Williams","Edward Waters Tigers",55.5887113905509
"Erin Toller","Bellarmine Knights",55.5815784551687
"Sumer Lee","DePaul Blue Demons",55.5766817921925
"Amiah Hargrove","Nebraska Cornhuskers",55.5713436566321
"Raiana Brown","Fairfield Stags",55.5565547480291
"Jada Hunter","Saint Mary's Gaels",55.546136617893
"Jourdyn Wynn","Defiance Yellow Jackets",55.534874495937
"Sylvia Kahoro","Berry Vikings",55.5306592615637
"Esther Little","Gonzaga Bulldogs",55.5280384600639
"Paris Guillory","McNeese Cowgirls",55.5255638728051
"Keimarya Rivera","Oglethorpe Stormy Petrels",55.5222051935252
"Riley Stack","Coastal Carolina Chanticleers",55.5139430575551
"Lauren Davenport","BYU Cougars",55.500937099227
"Taylor Schwab","Arizona Christian Firestorm",55.499185251838
"Emily Strachan","Cal State Fullerton Titans",55.4929360928157
"Carmen Williams","Sacred Heart Pioneers",55.4890888725149
"Ahrianna Scott","Erskine Flying Fleet",55.4868261065726
"Asha Walker","Chicago State Cougars",55.4774496232994
"Weronika Swojak","Warren Wilson Owls",55.4751569188969
"Lauren Scott","Wright State Raiders",55.4567697762693
"Kristina Juric","Manhattan Jaspers",55.4538021904802
"Kyleigh McGuire","Sam Houston Bearkats",55.4292946584571
"Symere Shelton","La Sierra Golden Eagles",55.4196621726101
"Zoe Tillery","UC Riverside Highlanders",55.4168604165055
"Royjeannae Graves","College Of Biblical Studies Ambassadors",55.4060962822028
"De'Ashaj Crawford","Johnson & Wales (NC) Wildcats",55.4036124766632
"Riley Holliday","Lincoln (PA) Lions",55.3965677312243
"T'Aaliyah Miner","Lamar Cardinals",55.3937939905642
"Ella Lune","Eastern Illinois Panthers",55.389059773069
"Mikyah Finley","Shaw Bears",55.3751520547231
"Destiny Robinson","Toledo Rockets",55.3640415189627
"Natalie Larranaga","Northeastern Huskies",55.3510210181899
"Maria Sanchez Pitarch","Northeastern Huskies",55.3219464011714
"O'Mariyah Tucker","Alabama State Lady Hornets",55.3100444663806
"Cami Fulcher","San Francisco Dons",55.3100412787098
"La'Niya Simes","Winston-Salem Rams",55.3049187070038
"Abigail Wright","Harvard Crimson",55.2953866014745
"Symone Harrell","St. Francis (IL) Fighting Saints",55.2950670552607
"Jacklyn Kulow","Jessup University Warriors",55.2934469560351
"Xoe Rosalez","Youngstown State Penguins",55.2916586096283
"Me'Arah O'Neal","Florida Gators",55.2858334836814
"Skylar Bailey","UNC Asheville Bulldogs",55.2805707028452
"Kallie Theisen","South Dakota State Jackrabbits",55.2785127270394
"Shamya Champ","Jarvis Christian Bulldogs",55.2617831252707
"Gianna Angiolet","UT Rio Grande Valley Vaqueros",55.2587280560114
"Delanie Hill","UAlbany Great Danes",55.2499252146111
"Mata Peaua","Weber State Wildcats",55.2354083153519
"Paris Miller","Nelson Lions",55.232548092523
"Crystin Guy","Blue Mountain College Toppers",55.226498043999
"Dannah Martin-Hartwick","LSU Alexandria Generals",55.2194695184521
"Roxane Makolo","Georgia Lady Bulldogs",55.2177283917789
"Daniella Velez","Presbyterian Blue Hose",55.2141154628339
"Saige Gibb","Utah Valley Wolverines",55.2128225661704
"Aspen Thornton","UT Arlington Mavericks",55.2084421004875
"Jelena Perovic","Union Garnet Chargers",55.2068071842561
"Elena Cabello","Eastern Michigan Eagles",55.2059713829702
"Anna Camden","Richmond Spiders",55.2042738929592
"Faith Hayward","Bob Jones Bruins",55.1952875694195
"Nia Hardison","Northwestern State Lady Demons",55.1927187272408
"Chrysta Narcisse","South Alabama Jaguars",55.1923906761864
"Emilee Proctor","Wiley Wildcats",55.1915937578465
"Asiah Baxter","Ohio Bobcats",55.180126348865
"Nicole Kamin","Grand Valley State Lakers",55.1712076311014
"Gisela Segura","Long Island University Sharks",55.1607930013068
"Marta Espinal","Loyola Maryland Greyhounds",55.1514342021692
"Mikaylah Manley","Southern Miss Lady Eagles",55.1467069682441
"Ally Schimel","Oregon State Beavers",55.1404585860006
"Filipa Calisto","George Washington Revolutionaries",55.1384642513986
"Nia Green","Morgan State Lady Bears",55.134795906796
"Renna Schwieterman","Purdue Fort Wayne Mastodons",55.1347843068504
"Mailien Rolf","Arizona Wildcats",55.132814412087
"Lucia Melero Sabat","New Hampshire Wildcats",55.1321812948822
"Jordyn Stokes","Chadron State Eagles",55.124496933735
"Sidney Folkenberg","Walla Walla Wolves",55.1218269708757
"Saniya Burks","Texas State Bobcats",55.1204756829554
"Cambree Blackham","Utah Valley Wolverines",55.1124618671407
"Quanirah Montague","Mississippi State Bulldogs",55.1045395823424
"XaiOnna Whitfield","Tennessee State Lady Tigers",55.1034263452139
"Gemma LaVergne","Corban University Warriors",55.0984566611442
"Mikiyah Mallet","Cheyney (PA) Wolves",55.0972712694024
"Alexis Whitfield","Oregon Ducks",55.087614214978
"Karly Sweeney","Indiana-Southeast Grenadiers",55.0724950961632
"Aaliyah Roberson","TCU Horned Frogs",55.0643046884506
"Aima Ofunrein","Brown Bears",55.0550454261758
"Shannon Wheeler","Dayton Flyers",55.0528183311704
"Kenzie Sirowich","Alaska Anchorage Seawolves",55.0509835660275
"Alexa Lora","Johnson & Wales (RI) Griffins",55.0294298883208
"Ysabel Puente","Life Pacific Warriors",55.0212559950203
"Junae Mahan","UC San Diego Tritons",55.0200738713342
"Anya Choice","UC Santa Barbara Gauchos",55.0068557489903
"Ariana Vanderhoop","St. John's Red Storm",55.0011894077994
"Chloe Williams","Indiana State Sycamores",54.9918563270126
"Abby Mundy","Evergreen State Geoducks",54.9713983498259
"Tomisin Adenupe","Davidson Wildcats",54.9573341136245
"Emani Jenkins","Troy Trojans",54.9517971237499
"Danae Powell","Fresno State Bulldogs",54.9089858666468
"Macy Brackett","Virginia-Lynchburg Dragons",54.9071515984781
"Lanay Wheaton","Louisiana Ragin' Cajuns",54.8980501559469
"Ice Brady","UConn Huskies",54.8946625004018
"Haley Debuse","College Of Saint Mary Flames",54.8859465309109
"Cayla Williams","UC Santa Barbara Gauchos",54.8741856986691
"Kierra Prim","Houston Christian Huskies",54.8510856945607
"Bella Cates","Hendrix College Warriors",54.8470989491048
"Myonna Hooper","Detroit Mercy Titans",54.8366566160091
"Reyna Scott","Oklahoma Sooners",54.83350726386
"Dee Guinn","Faulkner Eagles",54.8122744392918
"Pam Mock","Meredith College Avenging Angels",54.7820778087654
"Layla Henderson","Johns Hopkins University Blue Jays",54.7810870326439
"Chloe Zazueta","Life Pacific Warriors",54.7736863391083
"Olivia Kieffer","South Dakota Coyotes",54.7735257150222
"Elise Grossdidier","Colorado Christian Cougars",54.7335069793331
"Lucia Yenes","New Mexico State Aggies",54.7314694899046
"Michaela Ray","University of The Southwest Mustangs",54.7307806665654
"Rachel Harvey","Eastern Washington Eagles",54.7267015161558
"Kate Hughes","Mount Saint Mary (NY) Knights",54.7158855699034
"Olivia Fernandez","Bryant Bulldogs",54.7078376129922
"Aaliyah Ibarra","Utah Tech Trailblazers",54.6971242242502
"Bryanna Preston","Texas Longhorns",54.6949195414588
"Lilly Ferguson","Massachusetts Minutewomen",54.6899769841088
"Savannah Samuel","Boston College Eagles",54.6893523779679
"Brianna Wilson","Texas Lutheran Bulldogs",54.6823890750971
"Chantae Embry","SMU Mustangs",54.6740727841356
"Madelynn Muniz","Cal State Fullerton Titans",54.6734563479731
"Harmony Earth-Wiley","Bridgeport Purple Knights",54.6600718541345
"Zamareya Jones","NC State Wolfpack",54.6479879159281
"Naomi Barnwell","Robert Morris Colonials",54.6424488653684
"Kiana Henning","Howard Payne Yellow Jackets",54.6378568294051
"Shannen Hinchey","Virginia-Lynchburg Dragons",54.6272249682473
"Jade Fry","Arkansas Baptist Buffaloes",54.6249057763374
"Cianna Roberts","Cheyney (PA) Wolves",54.6205291065711
"Lish Spoonhunter","Haskell Jayhawks",54.6196919900461
"Lydia York","Central Baptist College Mustangs",54.6152249856694
"Skylar Barnes","Southeast Missouri State Redhawks",54.6048476342518
"Shabrica Leslie","Clinton College Golden Bears",54.6010297311904
"Kelsie Imai","Hawai'i Rainbow Wahine",54.5956097919072
"Marley Langi","Cal State Bakersfield Roadrunners",54.5922741809735
"Aminata Diakite","Towson Tigers",54.5695447649951
"Nevaeh Tot","Oklahoma Sooners",54.5668677052907
"Elise Stuck","Ball State Cardinals",54.5642565024256
"Martina Borrellas","UAlbany Great Danes",54.5624269925544
"Emma Santoro","Emory & Henry Wasps",54.5523722473078
"Sydni Morris","Clarke University Pride",54.5350698535324
"Kaison Wood","Alice Lloyd College Eagles",54.5313320809389
"Lillian Null","Goshen Maple Leafs",54.5035202446905
"Addison Branscum","Regis Rangers",54.5015022611523
"Leia Brown","Paine Lions",54.4853841522089
"Queen Ikhiuwu","Wofford Terriers",54.4824112479696
"Hennie Van Schaik","San José State Spartans",54.4624618302391
"Kailey Kalet","Loyola Maryland Greyhounds",54.451767697792
"Summer Bostock","Houston Cougars",54.4295856227726
"Whitney Lind","Lehigh Mountain Hawks",54.4214840503864
"Sydnee Kemp","Sam Houston Bearkats",54.4159107730624
"Jesse Ledgerwood","Indiana-Southeast Grenadiers",54.4153241467519
"Addie Porter","Clemson Tigers",54.4152552745365
"Elle Papahronis","San Francisco Dons",54.4137970931367
"McKenna Layden","Purdue Boilermakers",54.4131764974033
"Kalissa Lacy","Northern Kentucky Norse",54.4126327707127
"Anasia Staton","Towson Tigers",54.4124154765198
"Anna Rescifina","American University Eagles",54.4096899124911
"Alex Gitchenko","UMass Lowell River Hawks",54.408231326514
"Madison Cockrell","Incarnate Word Cardinals",54.4004285741227
"Kyla Davis","McNeese Cowgirls",54.3992885337374
"Kaci Chairs","Prairie View A&M Lady Panthers",54.3988839487378
"Brooklyn Stewart","Brescia Bearcats",54.3900426325217
"Sarah Miller","Pennsylvania Quakers",54.3779230310412
"Irene Asensio","UTEP Miners",54.3771945925294
"Loes Rozing","New Mexico State Aggies",54.3768337321538
"Mimi Rubino","Bryant Bulldogs",54.3545269313706
"Makayla Raines","Southern Wesleyan Warriors",54.3524410594411
"Elivia Moore","Alice Lloyd College Eagles",54.3470630172529
"Adria Lincoln","Montana Lady Griz",54.3456355796677
"Da'naijah Williams","Norfolk State Spartans",54.3340189332321
"Kylee Madden","Southeastern Baptist College Chargers",54.3263846379489
"Chanelle McDonald","Bethune-Cookman Wildcats",54.3156208317885
"Ellie Reynolds","Colorado-Colorado Springs Mountain Lions",54.3155549393893
"Jala Bannerman","Morgan State Lady Bears",54.3111498325178
"Cadence Dykstra","Toledo Rockets",54.3080492608336
"Carla Viegas","Florida State Seminoles",54.3068347523642
"Jaliyah Green","Villanova Wildcats",54.293391832844
"Chloe Van Zeeland","UW-Parkside Rangers",54.2736572725324
"Marie Outlay","Roosevelt Lakers",54.2384943884858
"Jaelyn Talley","North Texas Mean Green",54.2298356968021
"Kenzie Matulonis","New Hampshire Wildcats",54.2288685025176
"Grace Oliver","Colorado Buffaloes",54.2183838185103
"Jana Falsdottir","Cal State Fullerton Titans",54.2172748501457
"Blessing Okoh","Winthrop Eagles",54.2067281000108
"Crystal Smith","Texas State Bobcats",54.1928629292115
"Alonya Waldon","Samford Bulldogs",54.18558035033
"Lilee Carlson","Lake Erie Storm",54.1816879897521
"Ariana Kupi","Adelphi Panthers",54.1809577839692
"Molly Lavin","Drexel Dragons",54.173701515916
"Adreanna Waddle","Prairie View A&M Lady Panthers",54.1719325684946
"Amirah Abdur-Rahim","Texas A&M Aggies",54.1672974130104
"Ciniya Moore","Yale Bulldogs",54.1628269377201
"Emerita Mashaire","Pepperdine Waves",54.1502370499519
"Lauren Friedrich","Columbia College (MO) Cougars",54.1473222325891
"Sofia Bell","Oregon Ducks",54.1450760528435
"Kenza Salgues","Florida Gators",54.1447511940948
"Malaya Jones","Nicholls Colonels",54.1203625359507
"Alexis Gie","Dillard Blue Devils",54.1084077839692
"Sarahia Hurd","Southeastern Baptist College Chargers",54.1060550927726
"Karrin Purchas","Virginia-Lynchburg Dragons",54.1040857752924
"Amelia Scharpf","UC Irvine Anteaters",54.0757905600188
"Gracie Rankosky","Walsh Cavaliers",54.074341392387
"Jordan Wood","Duke Blue Devils",54.0571648914843
"Irune Orio","Xavier Musketeers",54.0558972263657
"Maria Myklebust","Florida Atlantic Owls",54.0471161282945
"Jailah Pineda","Old Westbury Panthers",54.0206343874743
"Julianna Walker","Seattle U Redhawks",54.0145483673083
"Taylor Stremlow","Iowa Hawkeyes",54.0011329719139
"Lyric Johnson","Eastern Illinois Panthers",53.9986223145739
"Petra Bozan","Nebraska Cornhuskers",53.9959669822031
"Jacqueline Aguilar","Bethesda University Flames",53.988260029096
"Natalie Edmonson","Hendrix College Warriors",53.9881837636374
"Charlotte Abraham","Washington State Cougars",53.98269180736
"Karsyn Norman","Butler Bulldogs",53.9670570931728
"Oyindamola Akinbolawa","Auburn Tigers",53.9617372685745
"Grace Koepke","American University Eagles",53.9396827268622
"Taliyah Hayes","Dakota Wesleyan Tigers",53.9351991573818
"Arianna Mosley","Grambling Lady Tigers",53.9291278877837
"Sydney Thomas","Louisiana Tech Lady Techsters",53.9104544616753
"Darrione Rogers","Miami Hurricanes",53.8880626811578
"Ariana Seawell","Buffalo Bulls",53.8643526416395
"Aminata Tal","Presbyterian Blue Hose",53.862477234196
"Tyana Walker","Howard Bison",53.8610276263202
"Katie Krupa","Harvard Crimson",53.852699106097
"Maddy Westbeld","Notre Dame Fighting Irish",53.799812049776
"Kennedy Sanders","Colorado Buffaloes",53.7949325012209
"Elyza Mitchell","Colby-Sawyer Chargers",53.7874750506191
"Caitie Gingras","Cal State Bakersfield Roadrunners",53.7872278107254
"Lee Lee Willis","Kennesaw State Owls",53.7822427952061
"Takiyah Goff","Tennessee Southern Firehawks",53.7656792900515
"Cheyanne Kemp","Central Arkansas Sugar Bears",53.7558367616172
"Riley Montagner","Lake Erie Storm",53.7492465041132
"Ellizabeth Reed","Culver-Stockton Wildcats",53.7472871817844
"Dekezia Moore","Oakwood Ambassadors",53.7453645752996
"Aaryn Battle","Pittsburgh Panthers",53.7392292458437
"Kaylee Bennett","Arlington Baptist Patriots",53.7201681786167
"Nathalie Santana","Wesleyan College (GA) Wolves",53.717874763742
"Brittany Harshaw","Kansas Jayhawks",53.7099597039128
"Makenna Grillone","Colby-Sawyer Chargers",53.7080627334078
"Kyra Long","Miles Golden Bears",53.7071581353106
"Molly Driscoll","American University Eagles",53.6944792221481
"Logan Lewis","IU Indianapolis Jaguars",53.6717414914908
"Madelyn Brown","Saint Martin's Saints",53.6635044229057
"Jhaid Westbrook","Johnson C Smith Golden Bulls",53.6593648993436
"Madison Clay","Howard Payne Yellow Jackets",53.6523404440544
"Kaliah Kendrick","Southern Wesleyan Warriors",53.614197644673
"Akiyonna Joiner","Clinton College Golden Bears",53.6019765337307
"Jariyah Williamson","Southeast Missouri State Redhawks",53.5939487516541
"Klea Kaci","Wagner Seahawks",53.5889126933067
"Eliza Maupin","Kansas State Wildcats",53.5851270771569
"Zariah Davis","Wesleyan College (GA) Wolves",53.5838290159502
"Madison Butcher","Sacramento State Hornets",53.5801410342387
"Momo LaClair","Massachusetts Minutewomen",53.572946184425
"Mary Copple","Canisius Golden Griffins",53.5706019378779
"Fiona Connolly","Valparaiso Beacons",53.570079123347
"Kennedy Eskelson","Weber State Wildcats",53.5698095373944
"Lindsey Knuth","Wisconsin-La Crosse Eagles",53.562389742872
"Kyra Tanabe","Chadron State Eagles",53.5546300339524
"Aleah James","Maryland Eastern Shore Hawks",53.5519226698137
"Tiara Bellamy","UMBC Retrievers",53.5466736754653
"Myona Dauphinas","Haskell Jayhawks",53.5363503692086
"Danielle Vuletich","Robert Morris Colonials",53.5330587892301
"Ana Oliveira Dias","Kansas City Roos",53.5088185055717
"Ahnay Adams","Miami Hurricanes",53.5085097523358
"Aya Keita","San Francisco Dons",53.5039437669243
"Olivia Hixson","Westminster (MO) Blue Jays",53.4964253208966
"Alana Rouser","Florida Atlantic Owls",53.4852815281412
"Anna Conza","Oglethorpe Stormy Petrels",53.4850483820498
"Empress Roberts","Arkansas-Pine Bluff Golden Lions",53.4805495543062
"Sabrina Larsson","Hofstra Pride",53.4800841647486
"Tyranny Brown","Southern Illinois Salukis",53.46835534139
"Nadia Howard","South Alabama Jaguars",53.4640777106303
"Averi Aaron","Louisiana Tech Lady Techsters",53.4405091501145
"Laurel Rockwood","UC Santa Barbara Gauchos",53.437437407742
"Eden Sample","Jacksonville State Gamecocks",53.4339848488429
"Claire Stern","North Dakota State Bison",53.42628230369
"Lauren McCall","San Diego Toreros",53.4158957503329
"Gigi Waddell","Texas A&M-Texarkana Eagles",53.4154925976148
"Leah Barringer","Lees-McRae Bobcats",53.4104792075987
"Sydney Woodley","West Virginia Mountaineers",53.3691493928117
"Paige Cofer","Utah Tech Trailblazers",53.3689193066021
"Alliance Ndiba","Cincinnati Bearcats",53.368446869367
"Laine McGurk","Drexel Dragons",53.3531789089241
"Brianna Turnage","Florida State Seminoles",53.3451844920345
"Olivia Allen","Delta State Statesmen",53.3187014455405
"Phoenix Stotijn","Arkansas Razorbacks",53.3165341689403
"Kaila Berry","Fordham Rams",53.3132632145207
"Taniya Lawson","Southern Jaguars",53.3110427624514
"Mekayla Lumpkin","South Carolina State Lady Bulldogs",53.3079916217231
"Erica King","Youngstown State Penguins",53.3026625165998
"Carla Celaya","Northwestern State Lady Demons",53.2962261184021
"Mariah Clayton","Old Dominion Monarchs",53.2942013822252
"Malia Bullock","Bryn Athyn Lions",53.2715454098624
"Jaedyn Jamison","Mount St. Mary's Mountaineers",53.2476359267189
"Jovi Lefotu","Hawai'i Rainbow Wahine",53.2333548743051
"Kati Ollilainen","Wyoming Cowgirls",53.2304267538193
"Mia Broom","Columbia Lions",53.2182154234092
"Kelsey Langston","Cornell Big Red",53.2088418259216
"Mya Robinson","Fisk Bulldogs",53.202124561098
"Alayna Rocco","Harvard Crimson",53.2012925970191
"Victoria Baker","UC Davis Aggies",53.1935756370479
"Mattie Dale","Central Christian College Tigers",53.1812322877923
"Ines Piper","South Florida Bulls",53.1621756790933
"Erin Condron","UC San Diego Tritons",53.156776684633
"KB Hadley","Siena Saints",53.1537537359609
"Fantasia James","Florida International Panthers",53.1513043667283
"Rebekah Frisby-Smith","William & Mary Tribe",53.1454551635377
"Jayda Wood","Berry Vikings",53.1398882417906
"Taylor Jackson","Oklahoma Christian University Eagles",53.1378564583049
"Cory Santoro","Canisius Golden Griffins",53.1273560670413
"Taj Hunter","Western Carolina Catamounts",53.124992646456
"Jillian Hollingshead","Tennessee Lady Volunteers",53.1157291105024
"Nariyah Simmons","Austin Peay Governors",53.1155021597071
"Amyia Bowie","St. Thomas (TX) Celts",53.099375027821
"Imari Berry","Louisville Cardinals",53.0990105724686
"Kate Hillyer","William Jewell Cardinals",53.0919763315698
"Yvonne Forman","Jarvis Christian Bulldogs",53.0735266476298
"Chana Paxixe","High Point Panthers",53.0537291174763
"Jayda Noble","California Golden Bears",53.0502163223572
"Airah Lavy","St. Francis (PA) Red Flash",53.0489589469239
"Ana Pinheiro","Idaho Vandals",53.0447447114525
"Mia Haynes","Worcester State Lancers",53.0395074691317
"Kyren Wilson","Southern-New Orleans Knights",53.0250034062952
"Amari Faust","Hood College Blaze",53.0189883073667
"Hadleigh Dill","Campbell Fighting Camels",52.9813414864593
"Mya Brown","Buffalo State Bengals",52.9795602720078
"Selene Romero","Bethesda University Flames",52.961545167521
"Justina Graham","Alabama State Lady Hornets",52.9529149852434
"Julia Cruz","Life Pacific Warriors",52.9397406133685
"Ava Card","Chattanooga Mocs",52.9381586812834
"Becca Ledford","West Georgia Wolves",52.9358446558452
"Skylah Travis","Louisiana Ragin' Cajuns",52.9354801964547
"Neenah George","Northern Colorado Bears",52.9202899388561
"Aminah Hall","Bellevue University Bruins",52.8979019185789
"Niki Van Wyk","Tarleton State Texans",52.8752199050045
"Taliyah Parker","Texas A&M Aggies",52.8454605571655
"Nayo Lear","Dayton Flyers",52.8417411685621
"Coral Mason","South Dakota Coyotes",52.8264280605901
"Azaria Knox","Dillard Blue Devils",52.81830725415
"Synia Johnson","East Carolina Pirates",52.8064830721301
"Briahna Scott","Guilford Quakers",52.779676686961
"Joy Haltom","Portland State Vikings",52.7759346651865
"Brooke Kleinig","St. Mary's (TX) Rattlers",52.7730252810522
"Kendalyn Dixon","Meredith College Avenging Angels",52.7442064855309
"Kylie Buckley","Oakland Golden Grizzlies",52.7395445626081
"Dianna Blake","North Carolina Central Eagles",52.7383002504237
"Paige Vanstee","Grand Valley State Lakers",52.7016577771347
"Tatiana Newsome","Jessup University Warriors",52.6899837158416
"Victoria Dixon","Houston Christian Huskies",52.6830630845556
"Peyton Ilderton","Marshall Thundering Herd",52.677208495601
"Gigi Bower","Ohio Bobcats",52.6771187512491
"Olivia Bradley","UC Santa Barbara Gauchos",52.6650054450798
"Lainey Spear","Portland Pilots",52.6647730908165
"Jordyn Beaty","Buffalo Bulls",52.6522201722331
"Hayden Wilkins","Colby-Sawyer Chargers",52.6435781584062
"Ally Stedman","UCF Knights",52.6364695185409
"Frida Formann","Colorado Buffaloes",52.604309887129
"Brionna Sims","Life University Running Eagles",52.5976606430673
"Queen Ruffin","Indiana State Sycamores",52.5965176292168
"Hannah Richardson","St. Bonaventure Bonnies",52.595906812144
"Lauren Audino","Western Michigan Broncos",52.5929887772108
"Ana Conde","Siena Saints",52.5917200909665
"Jayden McBride","Georgetown Hoyas",52.5769392771556
"Aria Myers","NJIT Highlanders",52.5759368784846
"Ke'iara Odume","Yale Bulldogs",52.5705258503613
"Boston Berry","McNeese Cowgirls",52.5640937784247
"Zawadi Ogot","Loyola Marymount Lions",52.5569281465346
"Ines Monteagudo Pardo","Boston University Terriers",52.5256656127242
"Ianna Odulaja","Erskine Flying Fleet",52.5147090389039
"Ania Martinez","Bloomfield Deacons",52.5039888992558
"Kaylan Lockett","Champion Christian Tigers",52.5038130571413
"Emilee Fox","South Dakota State Jackrabbits",52.4992045702809
"Alex Pirog","Montana Lady Griz",52.4859566695563
"Taeya Steinauer","Purdue Fort Wayne Mastodons",52.4814256017863
"Sydney Graber","Purdue Fort Wayne Mastodons",52.4777390953255
"Ari Wiggins","Butler Bulldogs",52.4769198136293
"Carleigh Perry","Guilford Quakers",52.464760657308
"Kailee McDonald","Fairleigh Dickinson Knights",52.4492291055685
"Melissa Secchiaroli","Cal State Bakersfield Roadrunners",52.4313967707095
"Taisiya Kozlova","Seattle U Redhawks",52.4159876231869
"Erica Moon","Texas A&M Aggies",52.4118571229578
"Miraya Perkins","UT Arlington Mavericks",52.4088892674217
"Saharra Murphy","Illinois-Springfield Prairie Stars",52.3931071504926
"Regan Hubert","Cedarville Yellow Jackets",52.388965299456
"Yasmine Brown","Chowan Hawks",52.3789455693472
"Rose Nelson","Fordham Rams",52.3742458901921
"Alahna Paige","Florida Gulf Coast Eagles",52.3686725934915
"Princess Anderson","Wichita State Shockers",52.3673779305947
"Mia Rivers","Abilene Christian Wildcats",52.360323675635
"Cora Olsen","Omaha Mavericks",52.3583594470595
"Bella LaChance","Furman Paladins",52.3522110601748
"Kiley Bundy","Keene State Owls",52.3508986791653
"Sanna Strom","Colorado State Rams",52.3414834476797
"Kyra Lawrence","Delaware State Hornets",52.3309511460837
"Brianna Byars","Cincinnati Bearcats",52.3105590545672
"Gabriela Falcao","UAlbany Great Danes",52.3054042702605
"JaMya Robinson","Longwood Lancers",52.3026053268343
"Emma Kate Tittle","North Alabama Lions",52.284933891407
"Cyriah Griffin","VCU Rams",52.2526820212424
"Chloe Chard Peloquin","Wright State Raiders",52.2510066825407
"Jordan Grenn-Wallace","Walla Walla Wolves",52.2506198573097
"Chloe Vasquez","Iona Gaels",52.2410968194533
"Clemisha Prackett","Mississippi Valley State Devilettes",52.222727527863
"Bri McDaniel","Maryland Terrapins",52.2211859018933
"Sydney Steward","Faulkner Eagles",52.2194120300223
"Julia Thoms","Jamestown Jimmies",52.2118520520564
"Audrey Norville","Black Hills State Yellow Jackets",52.2096601324407
"Lauryn Goettl","Viterbo V-Hawks",52.2025674242597
"Paula Lopez","Buffalo Bulls",52.1971311710744
"Anna Hamilton","Northern Kentucky Norse",52.1958030557642
"Shaniah Nunn","Grambling Lady Tigers",52.1894158461467
"Hannah Wallace","Saint Louis Billikens",52.1871156637657
"Makenna Yeager","Illinois-Springfield Prairie Stars",52.1790370822819
"Nevaeh Otis","Niagara Purple Eagles",52.1621536840693
"Shomari Phillips","Bethune-Cookman Wildcats",52.1612673977744
"Hailey Hohenecker","Chicago State Cougars",52.1525254352621
"Maddy McDaniel","South Carolina Gamecocks",52.1450359828691
"Miriley Simon","North Dakota State Bison",52.1431472536345
