Name,School,Rating,team_key,team_id,conference_id,conf_z,Rating_conf
Lena Newby,St. Mary's (TX) Rattlers,58.8185666666667,stmarystxrattlers,NA,NA,0,58.72113944675837
Zyriah Price,Siena Saints,59.7087500000001,sienasaints,2561,13,-0.7445170244651927,58.7192376886899
CeCe Legaspi,California Baptist Lancers,59.15165,californiabaptistlancers,2856,30,-0.3067245555951177,58.71879296787839
Alyssa Staten,Northeastern Huskies,59.3657833333333,northeasternhuskies,111,10,-0.4891651654627686,58.71422501473018
Jala Morgan,Paine Lions,58.8017666666667,painelions,NA,NA,0,58.70462768177098
Chandler Duncan,Defiance Yellow Jackets,58.7915833333334,defianceyellowjackets,NA,NA,0,58.69461876412913
Jacelyn Starks,IU Columbus Crimson Pride,58.7861833333334,iucolumbuscrimsonpride,NA,NA,0,58.689311161731816
Gracyn Hall,Emory & Henry Wasps,58.7797333333333,emoryhenrywasps,NA,NA,0,58.68297144270868
Bre Sutton,Southern Miss Lady Eagles,58.8353666666667,southernmissladyeagles,2572,27,-0.06224989283771565,58.67421204851108
Lilly Parke,Fairleigh Dickinson Knights,61.3042833333333,fairleighdickinsonknights,161,19,-1.6800381617881592,58.672971072910045
Kelly Tumlin,Cal State Northridge Matadors,59.3513666666667,calstatenorthridgematadors,2463,9,-0.518954747209004,58.66850163042818
Maddie Brillhart,Cumberland (TN) Bulldogs,58.7549166666666,cumberlandtnbulldogs,NA,NA,0,58.65857824705086
Ronaltha Marc,Winthrop Eagles,60.5684166666667,winthropeagles,2737,6,-1.3272392548610852,58.65109185520686
MJ Bruno,Montana Lady Griz,58.76105,montanaladygriz,149,5,-0.02468095143188219,58.639774112512846
Kendall Folley,East Tennessee State Bucs,59.25535,easttennesseestatebucs,2193,24,-0.4695431161729573,58.637341868538726
Chloe Mann,Cincinnati Bearcats,58.2879,cincinnatibearcats,2132,8,1.627414016520187,58.636335866854246
Taryn Wharton,Northern Iowa Panthers,58.5676333333334,northerniowapanthers,2460,18,0.3818613853103341,58.63591521354791
Jasmine Payne,East Texas A&M Lions,59.1904666666667,easttexasamlions,2837,25,-0.4220080591350636,58.63046893159876
Jorey Buwalda,Milwaukee Panthers,58.7165833333333,milwaukeepanthers,NA,NA,0,58.62089641683996
Ines Bettencourt,Gonzaga Bulldogs,58.5983166666667,gonzagabulldogs,2250,29,0.15617675887640683,58.61280965192485
Nekhu Mitchell,George Mason Patriots,58.5693333333333,georgemasonpatriots,2244,3,0.21493314091272497,58.59777542265097
Sauda Ntaconayigize,Lafayette Leopards,59.2538166666666,lafayetteleopards,322,22,-0.505160124153813,58.59725995683524
Jess Finney,Loyola Chicago Ramblers,58.5677833333333,loyolachicagoramblers,2350,3,0.21493314091272497,58.59621754673865
Brianna Mead,Long Island University Sharks,61.1268833333333,longislanduniversitysharks,112358,19,-1.6800381617881592,58.56680276163497
Sage Bridges-Bey,San Francisco State Gators,58.65865,sanfranciscostategators,NA,NA,0,58.56394169531716
Chynell Mitchell,UT Rio Grande Valley Vaqueros,59.11125,utriograndevalleyvaqueros,292,25,-0.4220080591350636,58.558866445700616
Mackenzie Blackford,Duquesne Dukes,58.52575,duquesnedukes,2184,3,0.21493314091272497,58.553971229013385
Sara Lewis,George Washington Revolutionaries,58.5147666666666,georgewashingtonrevolutionaries,45,3,0.21493314091272497,58.54293243216171
Jasmine Brown-Hagger,Illinois Fighting Illini,58.1541333333333,illinoisfightingillini,356,7,1.8898677492822935,58.54202371637749
Aaliyah Ringold,Thomas (GA) Night Hawks,58.6298666666666,thomasganighthawks,NA,NA,0,58.535641891107275
Comari Mitchell,Jacksonville Dolphins,58.6271,jacksonvilledolphins,NA,NA,0,58.532921607973194
CeCe Thomas,Hampton Lady Pirates,59.1584833333333,hamptonladypirates,2261,10,-0.4891651654627686,58.52971842997808
LaImani Simmons,UNC Asheville Bulldogs,60.3878166666667,uncashevillebulldogs,2427,6,-1.3272392548610852,58.52534448839905
Julia Plata,Our Lady Of The Lake Saints,58.6173,ourladyofthelakesaints,NA,NA,0,58.52328577449603
Shariah Gailes,Canisius Golden Griffins,59.4626833333333,canisiusgoldengriffins,2099,13,-0.7445170244651927,58.51340734704166
Madison Adamson,Charleston Southern Buccaneers,60.3588333333333,charlestonsouthernbuccaneers,2127,6,-1.3272392548610852,58.50506002350829
Diamond Moore-Heath,Clinton College Golden Bears,58.5954166666667,clintoncollegegoldenbears,NA,NA,0,58.50176828269961
Addisyn Freeman,Findlay Oilers,58.59145,findlayoilers,NA,NA,0,58.49786782052314
Kenadie Lee,Berry Vikings,58.5799833333333,berryvikings,NA,NA,0,58.48659234608411
Cire Worley,Coppin State Eagles,59.7259833333334,coppinstateeagles,2154,16,-0.9745622795118004,58.464807530000414
Ava Ryncarz,John Carroll Blue Streaks,58.5559333333333,johncarrollbluestreaks,NA,NA,0,58.462942439123154
Kalla Bertram,Black Hills State Yellow Jackets,58.5556833333333,blackhillsstateyellowjackets,NA,NA,0,58.4626965916255
Jessica Nerestant,Wiley Wildcats,58.5553666666667,wileywildcats,NA,NA,0,58.46238518460425
Keana Foz,Wagner Seahawks,60.9493666666667,wagnerseahawks,2681,19,-1.6800381617881592,58.459204921978476
Madison Torres,Life Pacific Warriors,58.5514333333334,lifepacificwarriors,NA,NA,0,58.458517163815706
Tayla Yost,Corban University Warriors,58.55115,corbanuniversitywarriors,NA,NA,0,58.45823853392845
Kennedy Perkins,Whittier Poets,58.54775,whittierpoets,NA,NA,0,58.45489496196124
Aryss Macktoon,La Salle Explorers,58.41415,lasalleexplorers,2325,3,0.21493314091272497,58.44181131030164
Rose Caso,Merrimack Warriors,59.3765666666667,merrimackwarriors,2771,13,-0.7445170244651927,58.44109322271846
Regan Atkins,Slippery Rock The Rock,58.5247666666666,slipperyrocktherock,NA,NA,0,58.43229242652465
Annie Ramil,Samford Bulldogs,59.0255666666667,samfordbulldogs,2535,24,-0.4695431161729573,58.43162234305595
Liz Scott,Oklahoma Sooners,58.0509333333333,oklahomasooners,201,23,2.220381999275397,58.43154802641956
Que Huffman,Miami (OH)-Hamilton Harriers,58.51675,miamiohhamiltonharriers,NA,NA,0,58.42440831957265
Mya Williams,Georgia State Panthers,58.5770166666666,georgiastatepanthers,2247,27,-0.06224989283771565,58.423073158896486
Mackenzie Carter,Arkansas Baptist Buffaloes,58.5102,arkansasbaptistbuffaloes,NA,NA,0,58.41796652597443
Alexis Durham,Mount Olive Trojans,58.5004,mountolivetrojans,NA,NA,0,58.4083282526948
Rahkhia Mack,Southern Wesleyan Warriors,58.4969,southernwesleyanwarriors,NA,NA,0,58.404885962909994
Kaiya Creek,Howard Bison,59.6444666666666,howardbison,47,16,-0.9745622795118004,58.40039832796587
Ka'Miah Pryor,Cedarville Yellow Jackets,58.49045,cedarvilleyellowjackets,NA,NA,0,58.3985422466207
Averi Kroenke,Missouri Tigers,58.0193333333334,missouritigers,142,23,2.220381999275397,58.39774001845391
Allison Clarke,Loyola Marymount Lions,58.3808,loyolamarymountlions,2351,29,0.15617675887640683,58.39473840900958
Elise Hill,Tulsa Golden Hurricane,58.4839833333333,tulsagoldenhurricane,NA,NA,0,58.39218204987226
Larken Hoar,Park University Gilbert Buccaneers,58.4820333333333,parkuniversitygilbertbuccaneers,NA,NA,0,58.39026413812356
Marlie Dickerson,Niagara Purple Eagles,59.3161166666667,niagarapurpleeagles,315,13,-0.7445170244651927,58.390246352160496
Katie Vasecka,South Dakota State Jackrabbits,58.47925,southdakotastatejackrabbits,NA,NA,0,58.38752659203188
Shelby Calhoun,Stetson Hatters,58.4631500000001,stetsonhatters,NA,NA,0,58.37169112372321
A'Niya Young,Fisk Bulldogs,58.4605500000001,fiskbulldogs,NA,NA,0,58.369133791748084
Kiley Capstraw,Yale Bulldogs,58.3459333333334,yalebulldogs,43,12,0.1841164774285017,58.36619010466832
Anya Poole,Clemson Tigers,58.0102333333334,clemsontigers,228,2,1.7410828106998104,58.36606090308515
Laila Anderson,Elon Phoenix,58.97165,elonphoenix,2210,10,-0.4891651654627686,58.3629355938442
Mariyah Person,Cumberland (TN) Bulldogs,58.4511166666667,cumberlandtnbulldogs,NA,NA,0,58.359855146895704
Makiah Asidanya,UNC Greensboro Spartans,58.92035,uncgreensborospartans,2430,24,-0.4695431161729573,58.3371980155636
Jayla Dendy,Paine Lions,58.4275666666666,painelions,NA,NA,0,58.33669050205283
Mykah Anderson,West Georgia Wolves,58.4250333333334,westgeorgiawolves,NA,NA,0,58.33419855270975
Azyah Newson-Cole,IU Indianapolis Jaguars,58.4218833333334,iuindianapolisjaguars,NA,NA,0,58.33109999158047
Mireia Yespes,McNeese Cowgirls,58.8537333333333,mcneesecowgirls,2377,25,-0.4220080591350636,58.32559146558564
Lina Pagan,Bluefield University Ramblin' Rams,58.4071333333334,bluefielduniversityramblinrams,NA,NA,0,58.31659057822982
Keshunti Nichols,Charleston Southern Buccaneers,60.0906666666667,charlestonsouthernbuccaneers,2127,6,-1.3272392548610852,58.31602772704521
Kendall Eddy,Holy Cross Crusaders,58.91555,holycrosscrusaders,107,22,-0.505160124153813,58.296369393726785
Ashlyn Jones,Louisiana Ragin' Cajuns,58.4418500000001,louisianaragincajuns,309,27,-0.06224989283771565,58.29158563338801
Valentina Ojeda,VCU Rams,58.2596833333333,vcurams,2670,3,0.21493314091272497,58.28658287845959
Caitlyn Corley,Sul Ross State Lobos,58.3763333333333,sulrossstatelobos,NA,NA,0,58.28629148099901
Zakiya Stephenson,James Madison Dukes,58.43385,jamesmadisondukes,256,27,-0.06224989283771565,58.283801392312625
Bree Robinson,James Madison Dukes,58.4310166666667,jamesmadisondukes,256,27,-0.06224989283771565,58.28104442032807
Andjela Matic,Duquesne Dukes,58.2499833333334,duquesnedukes,2184,3,0.21493314091272497,58.27683555069394
Hali Savela,Jamestown Jimmies,58.3660833333334,jamestownjimmies,NA,NA,0,58.276207735887056
Sara Wohlgemuth,North Alabama Lions,58.3614666666667,northalabamalions,NA,NA,0,58.271665879549175
Jess Bickart,Allegheny Gators,58.35135,alleghenygators,NA,NA,0,58.26171299127244
Talayah Walker,Penn State Lady Lions,57.8796833333333,pennstateladylions,213,7,1.8898677492822935,58.24844258146445
Cha Gardner,Stephen F. Austin Ladyjacks,58.7679333333334,stephenfaustinladyjacks,2617,25,-0.4220080591350636,58.24769681237853
Ola Ustowska,Wyoming Cowgirls,58.3332,wyomingcowgirls,NA,NA,0,58.24385628401188
Semaya Turner,Towson Tigers,58.8321166666667,towsontigers,119,10,-0.4891651654627686,58.238076057733025
Jamie Cowan,Alice Lloyd College Eagles,58.3181666666667,alicelloydcollegeeagles,NA,NA,0,58.22906535844405
Kyrah Davis,Johnson & Wales (NC) Wildcats,58.3175333333334,johnsonwalesncwildcats,NA,NA,0,58.22844222704658
Cheyenne Rowe,UTSA Roadrunners,58.30945,utsaroadrunners,NA,NA,0,58.22048902907562
Ella Van Weelden,Northern Colorado Bears,58.33035,northerncoloradobears,2458,5,-0.02468095143188219,58.21805755715209
Allison Owens,Texas A&M-Texarkana Eagles,58.3021666666667,texasamtexarkanaeagles,NA,NA,0,58.21332283494099
Cassidy Arni,UW-Parkside Rangers,58.2997333333333,uwparksiderangers,NA,NA,0,58.21092861269781
Kambree Barber,BYU Cougars,57.8866166666667,byucougars,252,8,1.627414016520187,58.21030889797832
Rakia Lee,Texas College Steers,58.2988166666667,texascollegesteers,NA,NA,0,58.21002667645915
Toree Jackson,Harris-Stowe State Hornets,58.2987666666667,harrisstowestatehornets,NA,NA,0,58.20997747988665
Brynn Lusby,Incarnate Word Cardinals,58.7248666666667,incarnatewordcardinals,2916,25,-0.4220080591350636,58.20856616720579
Ivet Subirats,Florida A&M Rattlers,59.61905,floridaamrattlers,50,26,-1.1266675637845338,58.206338872125244
Jayden Burns,Post University Eagles,58.2941500000001,postuniversityeagles,NA,NA,0,58.2054349738999
Kiandra Browne,Duquesne Dukes,58.17785,duquesnedukes,2184,3,0.21493314091272497,58.20435214121161
Jordan Lee,Texas Longhorns,57.8376333333334,texaslonghorns,251,23,2.220381999275397,58.20352270947492
Kayl Petersen,Virginia Tech Hokies,57.84775,virginiatechhokies,259,2,1.7410828106998104,58.19303539243151
Alaina Nettles,Charleston Southern Buccaneers,59.9155833333333,charlestonsouthernbuccaneers,2127,6,-1.3272392548610852,58.191307659382716
Amber Abusbeih,Staten Island Dolphins,58.2794166666667,statenislanddolphins,NA,NA,0,58.19093801515847
Natalie Johnson,St. Francis (PA) Red Flash,60.5088833333333,stfrancisparedflash,2598,19,-1.6800381617881592,58.186432540735524
Annika Stewart,Minnesota Golden Gophers,57.81635,minnesotagoldengophers,135,7,1.8898677492822935,58.18079296040285
Kayla Gordon,Cumberland (TN) Bulldogs,58.2678833333333,cumberlandtnbulldogs,NA,NA,0,58.17958940176351
Amani Coursey,Cheyney (PA) Wolves,58.2668666666666,cheyneypawolves,NA,NA,0,58.17858900493963
Olivia Tucker,Campbell Fighting Camels,58.7489333333333,campbellfightingcamels,2097,10,-0.4891651654627686,58.16351953081276
Jocelyn Janda,Hiram Terriers,58.2418,hiramterriers,NA,NA,0,58.153922803775785
Makiyah Williams,UIC Flames,58.0812666666667,uicflames,82,18,0.3818613853103341,58.14379565548694
Tierra Sylvas,Southern-New Orleans Knights,58.22745,southernneworleansknights,NA,NA,0,58.13980147244091
Abbey Lindsey,UMass Lowell River Hawks,58.7978333333334,umasslowellriverhawks,2349,1,-0.5587271973835142,58.13753209824879
Saniya Keys,Oakwood Ambassadors,58.2173166666667,oakwoodambassadors,NA,NA,0,58.12982935756321
Ava Hawthorne,Drake Bulldogs,58.0639833333333,drakebulldogs,2181,18,0.3818613853103341,58.12631453518303
Eunice Silong,Bryant & Stratton Bobcats,58.2030166666667,bryantstrattonbobcats,NA,NA,0,58.11575650464915
Elle Blatchford,Gardner-Webb Runnin' Bulldogs,59.8084833333333,gardnerwebbrunninbulldogs,2241,6,-1.3272392548610852,58.114514037494104
Zaire Harrell,Kansas City Roos,58.2006000000001,kansascityroos,NA,NA,0,58.11337818350189
Jamisyn Stinson,North Florida Ospreys,58.1977833333333,northfloridaospreys,NA,NA,0,58.11060619395194
Kiki Roberts,Tennessee State Lady Tigers,58.65855,tennesseestateladytigers,2634,20,-0.46568010292818823,58.10543126615328
Kamaria Murray,Oakwood Ambassadors,58.1910333333333,oakwoodambassadors,NA,NA,0,58.103963193643
Jamia Hazell,James Madison Dukes,58.2423999999999,jamesmadisondukes,256,27,-0.06224989283771565,58.09744883352606
Jacy Reese,Jarvis Christian Bulldogs,58.1742666666667,jarvischristianbulldogs,NA,NA,0,58.087461901500056
Tanasha Mills,Dominican (NY) Chargers,58.1625833333334,dominicannychargers,NA,NA,0,58.07596314306615
Jo Oly,Houston Christian Huskies,58.5673333333334,houstonchristianhuskies,2277,25,-0.4220080591350636,58.065249452121094
Ruba Abo Hashesh,Bradley Braves,58.0006333333334,bradleybraves,71,18,0.3818613853103341,58.06224341047413
Ella Sellars,Cedarville Yellow Jackets,58.1481,cedarvilleyellowjackets,NA,NA,0,58.06170822863819
Nina Solomon,Fort Lauderdale Eagles,58.14245,fortlauderdaleeagles,NA,NA,0,58.05614721847431
Selina Monestime,Central Connecticut Blue Devils,60.2795,centralconnecticutbluedevils,2115,19,-1.6800381617881592,58.04117633366321
Summah Evans,Clemson Tigers,57.7036666666667,clemsontigers,228,2,1.7410828106998104,58.03979360404661
Arin Freeman,UIC Flames,57.9754166666667,uicflames,82,18,0.3818613853103341,58.0367413718504
Diawna Carter-Hartley,Stetson Hatters,58.11835,stetsonhatters,NA,NA,0,58.03242606565911
Isabella Suero,Johnson & Wales (RI) Griffins,58.1153333333333,johnsonwalesrigriffins,NA,NA,0,58.02945673628835
Tracey Bershers,UAB Blazers,58.1153166666667,uabblazers,NA,NA,0,58.02944033110184
Anisha Chintala,Carnegie Mellon Tartans,58.1118,carnegiemellontartans,NA,NA,0,58.025978823969474
Gabby Wilke,South Dakota Coyotes,58.1098166666667,southdakotacoyotes,NA,NA,0,58.024026588364755
Anja Bukvic,Idaho Vandals,58.12975,idahovandals,70,5,-0.02468095143188219,58.02147426014587
Jessica Grant,UC Santa Barbara Gauchos,58.60145,ucsantabarbaragauchos,2540,9,-0.518954747209004,58.00221324921397
Kailey Starks,Detroit Mercy Titans,58.0865666666667,detroitmercytitans,NA,NA,0,58.001140535306654
Rebekah Gordon,South Carolina Upstate Spartans,59.6366,southcarolinaupstatespartans,2908,6,-1.3272392548610852,57.990481574347974
Ally Criddle,Utah Valley Wolverines,58.364,utahvalleywolverines,3084,30,-0.3067245555951177,57.98730096855372
Kailyn Fields,Kennesaw State Owls,57.9755333333334,kennesawstateowls,338,11,0.1427033440452017,57.98559234710182
Alexis Andrews,Charlotte 49ers,58.0614166666666,charlotte49ers,NA,NA,0,57.9763829766633
Claire McDougall,Bradley Braves,57.9155,bradleybraves,71,18,0.3818613853103341,57.97615044810726
Molly Lenz,North Dakota State Bison,58.0411666666666,northdakotastatebison,NA,NA,0,57.95644801784078
Kylee Blacksten,West Virginia Mountaineers,57.63965,westvirginiamountaineers,277,8,1.627414016520187,57.94875869718669
Makayla Firebaugh,Radford Highlanders,59.5771333333333,radfordhighlanders,2515,6,-1.3272392548610852,57.94734570967653
Deivejon Harris,Texas Southern Tigers,59.2764333333333,texassoutherntigers,2640,26,-1.1266675637845338,57.94333085656793
Dianis Hurtado,Life University Running Eagles,58.0198666666667,lifeuniversityrunningeagles,NA,NA,0,57.935478490809665
Tomi Hinkle,Tiffin Dragons,58.0136666666667,tiffindragons,NA,NA,0,57.92937451094904
Lauryn Milne,Wisconsin-La Crosse Eagles,58.0099666666666,wisconsinlacrosseeagles,NA,NA,0,57.92573177596767
McKeeley Tonkin,Warner Pacific Knights,58.0093,warnerpacificknights,NA,NA,0,57.92507542435717
Aysia Hinton,North Carolina Central Eagles,59.0480666666666,northcarolinacentraleagles,2428,16,-0.9745622795118004,57.92420013324931
Grace Ann Rose,Faulkner Eagles,57.9980833333334,faulknereagles,NA,NA,0,57.91403217279429
Amaya Williams,Central Connecticut Blue Devils,60.07705,centralconnecticutbluedevils,2115,19,-1.6800381617881592,57.911182238685846
Taedom Stein,Cleary University Cougars,57.9837,clearyuniversitycougars,NA,NA,0,57.89987083812454
Emily Wilson,Johnson University (TN) Royals,57.9771666666667,johnsonuniversitytnroyals,NA,NA,0,57.89343820419803
Tabitha Betson,Colorado Buffaloes,57.5850666666667,coloradobuffaloes,38,8,1.627414016520187,57.89101717007025
Chantelle Stuart,Furman Paladins,58.4220166666667,furmanpaladins,231,24,-0.4695431161729573,57.88808836493643
Bella Weary,Arkansas State Red Wolves,58.0153500000001,arkansasstateredwolves,2032,27,-0.06224989283771565,57.87628190575619
Olivia Hutcherson,Princeton Tigers,57.8507333333334,princetontigers,163,12,0.1841164774285017,57.86923501974069
Soniyah Reed,Southern Jaguars,59.1763333333333,southernjaguars,2582,26,-1.1266675637845338,57.8658773066536
Maddie Vejsicky,Akron Zips,58.0045833333333,akronzips,2006,14,-0.06421715182798006,57.86406390808691
Rhyan Mogel,Portland Pilots,57.8452666666667,portlandpilots,2501,29,0.15617675887640683,57.85790478703229
Jenna Bowers,IU Columbus Crimson Pride,57.9262833333334,iucolumbuscrimsonpride,NA,NA,0,57.843336180379104
Mya Petticord,Rutgers Scarlet Knights,57.4985666666666,rutgersscarletknights,164,7,1.8898677492822935,57.841899505024635
Phoenix Gedeon,St. John's Red Storm,57.5900166666667,stjohnsredstorm,2599,4,1.1815976661979184,57.80694969307626
Eli Clark,Le Moyne Dolphins,59.9126333333333,lemoynedolphins,2330,19,-1.6800381617881592,57.80438753970614
Aliya McIver,Rider Broncs,58.6191833333333,riderbroncs,2520,13,-0.7445170244651927,57.79902945194134
Sandra Frau-Garcia,UIC Flames,57.7325833333334,uicflames,82,18,0.3818613853103341,57.79120828956233
Petra Oborilova,Xavier Musketeers,57.5747166666667,xaviermusketeers,2752,4,1.1815976661979184,57.7910255693414
Hannah Wickstrom,UC Riverside Highlanders,58.3540333333333,ucriversidehighlanders,27,9,-0.518954747209004,57.780705744986555
Jordan Hodges,Liberty Flames,57.76945,libertyflames,2335,11,0.1427033440452017,57.77913242641033
Sadie Shores,Tulane Green Wave,57.84545,tulanegreenwave,NA,NA,0,57.763733274495515
Nikola Zdenkova,Saint Peter's Peacocks,58.5638166666666,saintpeterspeacocks,2612,13,-0.7445170244651927,57.75167455452068
Ayden Krupke,Bushnell Beacons,57.8315666666667,bushnellbeacons,NA,NA,0,57.75005994634944
Belen Morales Lopez,New Hampshire Wildcats,58.3593166666667,newhampshirewildcats,160,1,-0.5587271973835142,57.748508987859424
Berry Wallace,Illinois Fighting Illini,57.4086333333333,illinoisfightingillini,356,7,1.8898677492822935,57.74615549110814
LaNae' Corbett,Hofstra Pride,58.2849833333333,hofstrapride,2275,10,-0.4891651654627686,57.74605516528567
Ornella Niankan,Wichita State Shockers,57.8253833333334,wichitastateshockers,NA,NA,0,57.743970020161925
Kylie Krise,Chadron State Eagles,57.8141,chadronstateeagles,NA,NA,0,57.732856938284094
Paris Atuahene,Emmanuel (MA) Lions,57.8129500000001,emmanuelmalions,NA,NA,0,57.73172427601673
Zy'Nyia White,Alcorn State Lady Braves,58.9918,alcornstateladybraves,2016,26,-1.1266675637845338,57.72237734011611
Lauren Huber,Holy Cross Crusaders,58.2707,holycrosscrusaders,107,22,-0.505160124153813,57.71853022321509
Addison Harris,Montana State Bobcats,57.82025,montanastatebobcats,147,5,-0.02468095143188219,57.71796805528774
Angena Belloso,Florida International Panthers,57.6929000000001,floridainternationalpanthers,2229,11,0.1427033440452017,57.70244515499869
Halle Smith,SIU Edwardsville Cougars,58.1992166666666,siuedwardsvillecougars,2565,20,-0.46568010292818823,57.68979595100352
Alexis Giles,Point Park Pioneers,57.7696333333333,pointparkpioneers,NA,NA,0,57.68905873565882
Gabby Martin,Miami (OH)-Hamilton Harriers,57.7655333333333,miamiohhamiltonharriers,NA,NA,0,57.685020171563764
Shaunae Brown,Arkansas State Red Wolves,57.7991833333333,arkansasstateredwolves,2032,27,-0.06224989283771565,57.66555549770123
Mallory Bruce,Coastal Carolina Chanticleers,57.7895833333333,coastalcarolinachanticleers,324,27,-0.06224989283771565,57.65619350697257
Taleah Washington,Wagner Seahawks,59.6729666666667,wagnerseahawks,2681,19,-1.6800381617881592,57.64677827937537
Gabrielle Joyner,Oakland City Mighty Oaks,57.7238666666667,oaklandcitymightyoaks,NA,NA,0,57.64397595165548
Laura Nogues,American University Eagles,58.1836666666666,americanuniversityeagles,44,22,-0.505160124153813,57.640126471006845
Marisa Chapman,Yale Bulldogs,57.6217000000001,yalebulldogs,43,12,0.1841164774285017,57.63942805533747
Kyra Bruyndoncx,Davidson Wildcats,57.6155166666667,davidsonwildcats,2166,3,0.21493314091272497,57.63940096405094
Kayleigh Heckel,USC Trojans,57.3079000000001,usctrojans,30,7,1.8898677492822935,57.63899809483534
Brooklynn Hankwitz,Montana Tech Orediggers,57.7147833333334,montanatechorediggers,NA,NA,0,57.635027852654986
Sara-Rose Smith,Colorado Buffaloes,57.3362,coloradobuffaloes,38,8,1.627414016520187,57.628044603234166
Jacee Glasgow,Crown College Storm,57.70375,crowncollegestorm,NA,NA,0,57.62415856495697
Kaiya Mack,Cal Lutheran Kingsmen,57.69775,callutherankingsmen,NA,NA,0,57.6182476725348
Alexa Quirolo,Staten Island Dolphins,57.6975166666666,statenislanddolphins,NA,NA,0,57.618017803051885
Brianna Williams,Le Moyne Dolphins,59.6285166666667,lemoynedolphins,2330,19,-1.6800381617881592,57.61729696979665
Shae Mercer,Haverford Fords,57.68975,haverfordfords,NA,NA,0,57.61036637145048
Monet Dance,William & Mary Tribe,58.1334666666667,williammarytribe,2729,10,-0.4891651654627686,57.609131613770295
Ever Walker,Cumberland (TN) Bulldogs,57.6867833333333,cumberlandtnbulldogs,NA,NA,0,57.60744369001484
Toni Papahronis,Navy Midshipmen,58.1441833333334,navymidshipmen,2426,22,-0.505160124153813,57.60452613619509
Alexandra Eldredge,Dartmouth Big Green,57.5857,dartmouthbiggreen,159,12,0.1841164774285017,57.60330860063905
Jada Tiggett,North Carolina Central Eagles,58.6480833333334,northcarolinacentraleagles,2428,16,-0.9745622795118004,57.60006382536429
Kaydan Lawson,Seton Hall Pirates,57.3840166666667,setonhallpirates,2550,4,1.1815976661979184,57.592654317578464
Raynne Malik,St. Mary's (TX) Rattlers,57.67175,stmarystxrattlers,NA,NA,0,57.5926329798124
Tabitha Amanze,Princeton Tigers,57.5602833333334,princetontigers,163,12,0.1841164774285017,57.577807945094
Jane Nwaba,Vanderbilt Commodores,57.2473833333333,vanderbiltcommodores,238,23,2.220381999275397,57.574664681441796
Caranda Perea,Quinnipiac Bobcats,58.35325,quinnipiacbobcats,2514,13,-0.7445170244651927,57.57107014771745
Tessa Kinney,Simpson University (CA) Red Hawks,57.6424666666667,simpsonuniversitycaredhawks,NA,NA,0,57.563782007509495
Emaleigh Tarpley,Cumberland (TN) Bulldogs,57.6418166666666,cumberlandtnbulldogs,NA,NA,0,57.56314158535163
Avery Lee,Yale Bulldogs,57.54325,yalebulldogs,43,12,0.1841164774285017,57.56071848644843
Tamana Sharifi,Lincoln (CA) Oaklanders,57.63725,lincolncaoaklanders,NA,NA,0,57.55864218562661
Pien Steenbergen,Liberty Flames,57.5473333333334,libertyflames,2335,11,0.1427033440452017,57.556621312857835
Asia Pearley,Southern Wesleyan Warriors,57.63345,southernwesleyanwarriors,NA,NA,0,57.55489812817021
Jasmine Edwards,Detroit Mercy Titans,57.6293666666667,detroitmercytitans,NA,NA,0,57.55087487674606
Anala Nelson,Austin Peay Governors,57.6245833333334,austinpeaygovernors,NA,NA,0,57.546161883208896
Destiny Wallace,Georgian Court University Lions,57.62145,georgiancourtuniversitylions,NA,NA,0,57.54307460163861
Sky Dugan,UNT Dallas Trailblazers,57.6171166666667,untdallastrailblazers,NA,NA,0,57.53880492499419
Rhys Anderson,Central Baptist College Mustangs,57.6150333333334,centralbaptistcollegemustangs,NA,NA,0,57.536752182653736
Destiny Whitaker,Incarnate Word Cardinals,57.9853166666667,incarnatewordcardinals,2916,25,-0.4220080591350636,57.53334141859224
Kennedy Townsend,Creighton Bluejays,57.3268666666667,creightonbluejays,156,4,1.1815976661979184,57.53324395655434
Georgia Grigoropoulou,Santa Clara Broncos,57.5188333333334,santaclarabroncos,2541,29,0.15617675887640683,57.530722970151956
Caroline Dotsey,Maine Black Bears,58.1132333333333,maineblackbears,311,1,-0.5587271973835142,57.529010904560735
Tatyana Wyche,East Carolina Pirates,57.60695,eastcarolinapirates,NA,NA,0,57.528787461353026
Jenna Guyer,Green Bay Phoenix,57.60025,greenbayphoenix,NA,NA,0,57.52218567722807
Claire Gregwer,Aquinas Saints,57.5984333333333,aquinassaints,NA,NA,0,57.520395625994674
Grace Abercrombie,Northeastern State RiverHawks,57.5978833333333,northeasternstateriverhawks,NA,NA,0,57.51985368259639
Alyse Aby,Idaho State Bengals,57.6176666666667,idahostatebengals,304,5,-0.02468095143188219,57.519176827805964
Johanna Teder,Colorado Buffaloes,57.23015,coloradobuffaloes,38,8,1.627414016520187,57.5161282259449
Cyanne Coe,Fairfield Stags,58.2798666666666,fairfieldstags,2217,13,-0.7445170244651927,57.507941524025384
Leilani Guion,Troy Trojans,57.6242,troytrojans,2653,27,-0.06224989283771565,57.49486298831591
Bibi Mercado,Trinity Christian (IL) Trolls,57.5638,trinitychristianiltrolls,NA,NA,0,57.48626845322381
Mya Wasswa,Coker Cobras,57.5604833333333,cokercobras,NA,NA,0,57.48300013541306
Lisa Thomas,Kansas City Roos,57.5594000000001,kansascityroos,NA,NA,0,57.48193258974057
