"Name","School","Rating"
"Donovan Newby","UNC Wilmington",80.0950170700457
"Themus Fulks","Milwaukee",80.0859765088717
"Dedan Thomas Jr.","UNLV",80.0641189006322
"Jaden Seymour","East Tennessee St.",80.0617040138527
"Aidan Hadaway","Ohio",80.0610309069529
"Barrington Hargress","UC Riverside",80.0607874687892
"Khalif Battle","Gonzaga",80.0443406899399
"Kimani Hamilton","High Point",80.0330245523954
"Max Klesmit","Wisconsin",79.9847444390894
"Jacari Lane","North Alabama",79.932604866219
"Tyler Harris","Washington",79.9267499082599
"Keba Keita","BYU",79.9012642489941
"Puff Johnson","Penn St.",79.8819115741571
"Boogie Fland","Arkansas",79.8764868794168
"Pierre Brooks","Butler",79.8735033509889
"Milan Momcilovic","Iowa St.",79.8694124826533
"Trey Campbell","Northern Iowa",79.8666180970615
"Morez Johnson Jr.","Illinois",79.8442947610749
"Devin Haid","Central Connecticut",79.8432269019028
"Matt Allocco","Notre Dame",79.8374518264832
"Noah Reynolds","TCU",79.8310929870711
"Izaiyah Nelson","Arkansas St.",79.8238330316962
"Jeremy Roach","Baylor",79.8144846440025
"Braden Huff","Gonzaga",79.8132993223683
"Jonas Aidoo","Arkansas",79.8084549725249
"Ryan Curry","Army",79.8045764298616
"Devin Dinkins","Manhattan",79.8019415842095
"Robert McCray","Jacksonville",79.791269500119
"John Camden","Delaware",79.7893332522978
"A.J. Hoggard","Vanderbilt",79.7668499927358
"Erik Reynolds II","Saint Joseph's",79.7401960396824
"Kasean Pryor","Louisville",79.724428297777
"Connor Withers","Bryant",79.723971362655
"Rowan Brumbaugh","Tulane",79.7228124430009
"Jean Aranguren","Hofstra",79.7122131315341
"Nick Anderson","Furman",79.6971567713883
"Joe Pridgen","Montana",79.6944098032663
"Bryce Johnson","UMBC",79.6455068226444
"Ronald Polite III","UNC Greensboro",79.6318005381882
"Tyon Grant-Foster","Grand Canyon",79.6198511101214
"Tyeree Bryan","Santa Clara",79.5728496498668
"Tramon Mark","Texas",79.5616800878025
"Isaiah Hawthorne","Northern Colorado",79.556953031598
"Trevon Brazile","Arkansas",79.5406238466019
"CJ Huntley","Appalachian St.",79.5245973666266
"Patrick McCaffery","Butler",79.5205307217778
"Marcus Adams Jr.","Cal St. Northridge",79.5188101417492
"Malik Moore","Montana",79.5154694081926
"George Kimble III","Eastern Kentucky",79.4999458650698
"Chase Ross","Marquette",79.4945752602682
"Jaxon Kohler","Michigan St.",79.4779027959043
"Jaden Akins","Michigan St.",79.4761864525249
"Jordan Riley","East Carolina",79.4577490849508
"Gabe Madsen","Utah",79.4546380568877
"Nate Lliteras","North Florida",79.4459991283492
"Carter Bryant","Arizona",79.4455984643867
"Chuck Harris","SMU",79.4409526371875
"Nazir Williams","Cornell",79.3920390549546
"Basheer Jihad","Arizona St.",79.3638757423455
"Miles Rubin","Loyola Chicago",79.3479723228728
"Carson Towt","Northern Arizona",79.3223023865209
"Nicholas Jourdain","Memphis",79.3155480284583
"Aaron Scott","St. John's",79.2993966595258
"Koby Brea","Kentucky",79.2913636589388
"Will Riley","Illinois",79.2756845638429
"Jackson Paveletzke","Ohio",79.2650268766179
"Rueben Chinyelu","Florida",79.2544766815931
"Carlos Stewart","Santa Clara",79.2534319885158
"Jamar Brown","UMKC",79.251169274628
"BJ Freeman","Arizona St.",79.2497954628311
"Andrew Meadow","Boise St.",79.2279345495073
"Jack Payne","Idaho",79.2276089580731
"Malik Dia","Mississippi",79.2241665140048
"N.J. Benson","DePaul",79.2146789419437
"Viktor Lakhin","Clemson",79.2073866402299
"Nico Galette","Youngstown St.",79.1852704929529
"Jase Richardson","Michigan St.",79.1775960040863
"Jlynn Counter","Middle Tennessee",79.1729765681502
"Dane Erikstrup","Washington St.",79.1635008362555
"Delonnie Hunt","Richmond",79.1211548899469
"TJ Bamba","Oregon",79.1194402330917
"Jalen Reed","LSU",79.1171324355621
"Ethan Price","Washington St.",79.1076145562421
"Owen Koonce","Cal Poly",79.0767512075924
"Saint Thomas","USC",79.0572176417675
"Julian Hammond III","Colorado",79.0139550569544
"Andrej Stojakovic","California",79.0121491092613
"Elijah Mahi","Santa Clara",79.0038514246882
"Landon Lewis","Brown",78.9999096077267
"Javontae Campbell","Bowling Green",78.9983514806632
"Myles Corey","South Alabama",78.996956029005
"Tyrone Riley IV","San Francisco",78.9651408620854
"Javonte Brown","Rhode Island",78.9499628687306
"Tre Coleman","Nevada",78.9466894426787
"Owen Aquino","Liberty",78.9328060838864
"Tre Holloman","Michigan St.",78.9276305412576
"Ethan Taylor","Air Force",78.9135414346637
"Nik Graves","Charlotte",78.911311905925
"C.J. Walker","East Carolina",78.9011720859534
"Matthew Nicholson","Northwestern",78.8849012124882
"Nolan Minessale","St. Thomas",78.870811436953
"Josh Uduje","San Jose St.",78.8492891936722
"Wesley Yates III","USC",78.8229421083344
"Rob Martin","Southeast Missouri St.",78.7903561757296
"T.J. Weeks Jr.","Rider",78.748496249003
"Sonny Wilson","Toledo",78.7287544652497
"Labaron Philon","Alabama",78.7264438039749
"Kaden Metheny","Liberty",78.7261857406175
"Bensley Joseph","Providence",78.7141646994987
"Johnell Davis","Arkansas",78.7096519020438
"Darius Maddox","George Mason",78.6824088588168
"Tony Perkins","Missouri",78.6767172904407
"Sam Sherry","Elon",78.6696101197493
"Simas Lukosius","Cincinnati",78.6608465491843
"Jordan Sears","LSU",78.646555899258
"Honor Huff","Chattanooga",78.6436259465962
"Khamari McGriff","UNC Wilmington",78.6350282610936
"Leon Bond III","Northern Iowa",78.6072126287548
"Malik Mack","Georgetown",78.5895736277484
"Barry Evans","Bryant",78.5452139076044
"RJ Felton","East Carolina",78.543564194144
"Chris Manon","Vanderbilt",78.5428862981132
"Dalton Banks","Illinois St.",78.5135873050281
"James Dent Jr.","Northern Illinois",78.5124473121912
"Tre Carroll","Florida Atlantic",78.5121042959163
"Tre Dinkins","Duquesne",78.5069771290025
"Jalen Haynes","George Mason",78.4993759403591
"Jordan Pope","Texas",78.4912979105957
"Cooper Bowser","Furman",78.470493251392
"Tre White","Illinois",78.4533907999455
"Dasonte Bowen","St. Bonaventure",78.4513431726379
"Jalen Lake","Colorado St.",78.4493620321413
"Marchelus Avery","Oklahoma St.",78.4304672857766
"Adam Miller","Arizona St.",78.4138482522253
"Tuburu Naivalurua","Oakland",78.4041823574693
"Cruz Davis","Hofstra",78.3956821633194
"Kobe Knox","South Florida",78.3943549160584
"Andrew Cook","Eastern Washington",78.3911402494154
"Denijay Harris","Southern Miss",78.3871246055456
"Jamarii Thomas","South Carolina",78.3724025077482
"Bryce Lindsay","James Madison",78.3537103670147
"Marcus Millender","UTSA",78.3394603332007
"Kenny Pohto","UC Santa Barbara",78.3271776866493
"Javan Buchanan","Boise St.",78.3264179751458
"Mustapha Amzil","New Mexico",78.3192725457592
"Dallin Hall","BYU",78.3079251650619
"Quinton Mincey","UMass Lowell",78.3070544234374
"Samet Yigitoglu","SMU",78.295884090166
"Taylor Bol Bowen","Florida St.",78.2948914134668
"Chase Forte","South Dakota",78.2911547786395
"Julian Rishwain","UNLV",78.2710725611237
"Zavian McLean","Florida Gulf Coast",78.2351733702049
"Eian Elmer","Miami OH",78.2279740977118
"Jakevion Buckley","Southeastern Louisiana",78.226540374484
"Taryn Todd","Arkansas St.",78.2257665001248
"Donnie Freeman","Syracuse",78.2219974560802
"Kennard Davis Jr.","Southern Illinois",78.2065598091018
"Cameron Hildreth","Wake Forest",78.1970713786877
"Roddy Gayle Jr.","Michigan",78.1889749378613
"Raekwon Horton","UTSA",78.1709924501676
"Nate Martin","Marshall",78.168853473311
"Keeshawn Kellman","Florida Gulf Coast",78.1669304551172
"Corneilous Williams","North Alabama",78.1581422058529
"Tavari Johnson","Akron",78.1530945685112
"Nate Santos","Dayton",78.1528237753529
"Jayden Pierre","Providence",78.1461680125945
"Atin Wright","North Texas",78.1367718023321
"Ben Gold","Marquette",78.1302302701523
