Name,School,Rating
Teneisia Brown,Fairleigh Dickinson Knights,74
Kishyah Anderson,Presbyterian Blue Hose,74
Joi Williams,Radford Highlanders,74
Catherine Alben,Charleston Southern Buccaneers,74
Malea Brown,Longwood Lancers,74
Kahia Warmsley,Grambling Lady Tigers,74
Paige Kindseth,Presbyterian Blue Hose,74
Taleah Dilworth,Jackson State Lady Tigers,74
Daimoni Dorsey,Bethune-Cookman Wildcats,74
Aniya Gourdine,Southern Jaguars,74
Nile Miller,Howard Bison,74
Amelia Wood,Sacred Heart Pioneers,74
Shakiria Foster,North Carolina Central Eagles,74
Lexie Tarul,Marist Red Foxes,74
Anjanae Richardson,Norfolk State Spartans,74
Mahogany Cottingham,Delaware State Hornets,74
Tiffany Hammond,Coppin State Eagles,74
Ericka Huggins,Delaware State Hornets,74
Mia Mancini,Bryant Bulldogs,74
Jackie Piddock,Marist Red Foxes,74
Jaela Johnson,Canisius Golden Griffins,74
Shamarla King,Stony Brook Seawolves,74
Jaila Lee,UNC Greensboro Spartans,74
Macy Silvey,SIU Edwardsville Cougars,74
Petra Juric,Manhattan Jaspers,74
Giana Hoddinott,Mount St. Mary's Mountaineers,74
Imani Perez,Hawai'i Rainbow Wahine,74
Faith Lee,Little Rock Trojans,74
Tierra Trotter,UT Rio Grande Valley Vaqueros,74
Sharna Ayres,Northwestern State Lady Demons,74
Sydney Burns,UC Davis Aggies,74
MeiLani McBee,Hawai'i Rainbow Wahine,74
Maleia Bracone,North Carolina A&T Aggies,74
Paris Locke,North Carolina A&T Aggies,74
Morgan Demos,Navy Midshipmen,74
Grace Schmidt,California Baptist Lancers,74
Ella Farrelly,Monmouth Hawks,74
Kya Smith,Army Black Knights,74
Mykelle Richards,Long Beach State Beach,74
Yanniah Boyd,Binghamton Bearcats,74
Tanita Swift,Nicholls Colonels,74
Jayda Angel,Elon Phoenix,74
Gracyn Lovette,Lehigh Mountain Hawks,74
Jayla Kimbrough,New Orleans Privateers,74
Chrishawn Coleman,Morehead State Eagles,74
Nahawa Diarra,Mercer Bears,74
Eva Levingston,Cal State Fullerton Titans,74
Miannah Little,Tarleton State Texans,74
Faith Acker,Tarleton State Texans,74
Sadie Stetson,Samford Bulldogs,74
Alexis Calderon,New Orleans Privateers,74
Cara McCormack,Drexel Dragons,74
Alex Rouse,Eastern Illinois Panthers,74
Christeina Bryan,Seattle U Redhawks,74
KK Rodriguez,SIU Edwardsville Cougars,74
Dionna Gray,Kent State Golden Flashes,74
Nina Horvath,East Texas A&M Lions,74
Johnea Donahue,Bowling Green Falcons,74
Alexa Hocevar,IU Indianapolis Jaguars,74
Alexandra Long,Bates College Bobcats,74
Aniah Hall,Northern Colorado Bears,74
Natalie Pasco,Boise State Broncos,74
Jeana Weatherspoon,Kentucky State Thorobreds,74
Rylei Waugh,San José State Spartans,74
Tamar Singer,Miami (OH) RedHawks,74
Shaulana Wagner,Troy Trojans,74
Katie Davidson,IU Indianapolis Jaguars,74
Tamaiya Mims,Sul Ross State Lobos,74
Sydni Summers,San José State Spartans,74
Macy Smith,Oakland Golden Grizzlies,74
Victoria Moore,North American Stallions,74
Mary McMillan,Stetson Hatters,74
Jazmine Spencer,North Florida Ospreys,74
Layla Tillery,Lees-McRae Bobcats,74
Kamrin Babbs,Bloomfield Deacons,74
Ariel Jefferson,Arkansas Baptist Buffaloes,74
Tyler McCliment-Call,Montana Lady Griz,74
Fatoumata Jaiteh,Sacramento State Hornets,74
Emily Carver,App State Mountaineers,74
Alexandria James-Fearon,Chowan Hawks,74
Tiara Bolden,Oregon State Beavers,74
Mariah Mitchem,Coker Cobras,74
Jazzy Klinge,North Alabama Lions,74
Aniyah Johnson,North Texas Mean Green,74
Dymonique Maxie,Nevada Wolf Pack,74
Dara Tokeshi,Occidental Tigers,74
Kelsey Thompson,Old Dominion Monarchs,74
Addison Hudspeth,Central Baptist College Mustangs,74
Asia Boone,Liberty Flames,74
Susie Rafiu,Columbia Lions,74
Gianna Aiello,Brown Bears,74
Maia Rhay,Westminster (UT) Griffins,74
Kendal Brigham,Concordia Nebraska Bulldogs,74
Rylan Moffitt,App State Mountaineers,74
Megan Campbell,Tiffin Dragons,74
Jordan Marshall,Louisiana Tech Lady Techsters,74
Hailey Adams,Rice Owls,74
Tamia Perryman,Bradley Braves,74
Victoria Davis,Nevada Wolf Pack,74
Peyton Kennedy,Saint Louis Billikens,74
Janna Holley,Cal Lutheran Kingsmen,74
Makaia Smith,Bethesda University Flames,74
Anzhane Hutton,East Carolina Pirates,74
Mia Tarver,Utah State Aggies,74
Aleah Snead,Saint Joseph's Hawks,74
Katie Hill,Richmond Spiders,74
Grace Ceseretti,Union Garnet Chargers,74
Idara Udo,UTSA Roadrunners,74
Kaya Ingram,Santa Clara Broncos,74
Shanti Simmons,Georgia Southern Eagles,74
Maggie Hutka,Colorado Christian Cougars,74
McKenna Eddings,Georgia Southern Eagles,74
Elisabeth Aegisdottir,Liberty Flames,74
Abby Wolterman,Northern Kentucky Norse,74
Nicole Bowlin,Colorado Christian Cougars,74
Briley Pena,Murray State Racers,74
Cassandra Smith,Salem University Tigers,74
Zeryhia Aokuso,Saint Mary's Gaels,74
Naja Fenelon,Kentucky State Thorobreds,74
Amari Wright,Seton Hall Pirates,74
Amaya Collins,IU Columbus Crimson Pride,74
D'Ayzha Akinson,Shaw Bears,74
Mary Leday,Wiley Wildcats,74
Hannah Rapp,Santa Clara Broncos,74
Asia Barclay,Jacksonville State Gamecocks,74
Kennedy Collins,Thomas (GA) Night Hawks,74
Carmyn Harrison,Belmont Bruins,74
Olivia Porter,Marquette Golden Eagles,74
Rachel Kaus,Cornell Big Red,74
Jasmynne Gibson,North Florida Ospreys,74
Kirsten Watt,Lees-McRae Bobcats,74
Sana'a Garrett,Jacksonville Dolphins,74
Carmella Hayden,Jarvis Christian Bulldogs,74
Katie Hamill,Missouri-St. Louis Rivermen,74
Abby St. Martin,Worcester State Lancers,74
Nicole Stephens,Dayton Flyers,74
Chae Harris,Fordham Rams,74
Sania Copeland,Kansas Jayhawks,74
Kennedy Basham,Arizona State Sun Devils,74
Amy O'Hara,Bradley Braves,74
Agnes Emma-Nnopu,TCU Horned Frogs,74
Olivia McGhee,Virginia Cavaliers,74
Ines Debroise,Rhode Island Rams,74
Tilda Trygger,NC State Wolfpack,74
Nani Falatea,Oregon Ducks,74
Mikayla Johnson,Pittsburgh Panthers,74
Casey Harter,Northwestern Wildcats,74
Jailah Donald,St. John's Red Storm,74
Elina Aarnisalo,UCLA Bruins,74
Londynn Jones,UCLA Bruins,74
Miyah Verse,Georgia Lady Bulldogs,74
Denae Fritz,Texas Tech Lady Raiders,74
Denim DeShields,Mississippi State Bulldogs,74
Brynn Shoup-Hill,Illinois Fighting Illini,74
Josie Hill,Chicago State Cougars,73
Belle Lanpher,Central Connecticut Blue Devils,73
Jenna Van Schaik,Mercyhurst Lakers,73
Aiyanna Culver,Chicago State Cougars,73
Abby Conklin,Fairleigh Dickinson Knights,73
Kylie Swider,Stonehill Skyhawks,73
Amor Harris,Longwood Lancers,73
Nevaeh Zavala,High Point Panthers,73
Amourie Porter,Winthrop Eagles,73
Mariah Wilson,Longwood Lancers,73
Lauryn Pendleton,Alabama A&M Bulldogs,73
D'Yanna Maxey,Mississippi Valley State Devilettes,73
Aaliyah Collins,High Point Panthers,73
Dakota McCaughan,UNC Asheville Bulldogs,73
Kayla Clark,Bethune-Cookman Wildcats,73
Zennia Thomas,Howard Bison,73
Kalia Walker,Alabama A&M Bulldogs,73
Zamara Haynes,Maryland Eastern Shore Hawks,73
Courtlyn Loudermill,Texas Southern Tigers,73
Alyssa Phillip,Grambling Lady Tigers,73
Cordasia Harris,Alabama State Lady Hornets,73
Makoye Diawara,Norfolk State Spartans,73
Mariona Cos-Morales,Rider Broncs,73
Danielle Williamsen,Marist Red Foxes,73
Niya Fields,Norfolk State Spartans,73
Shelley Duchemin,UC Riverside Highlanders,73
Parker Montgomery,UC San Diego Tritons,73
Zoey Ward,Iona Gaels,73
Emma Kirby,Sacred Heart Pioneers,73
Emina Selimovic,Fairfield Stags,73
Julianna Almeida,Navy Midshipmen,73
India Johnston,Towson Tigers,73
Tuana Coskun,Bucknell Bison,73
Emily Bowman,Samford Bulldogs,73
Lexi McCully,Southeast Missouri State Redhawks,73
Zanoria Cruz,Western Carolina Catamounts,73
Zoe Borter,UC Santa Barbara Gauchos,73
Clara Gomez,New Hampshire Wildcats,73
Myra Bell,Incarnate Word Cardinals,73
Morgan McMahon,Colgate Raiders,73
Harley Paynter,Morehead State Eagles,73
Audrey Ericksen,Boston University Terriers,73
Emma Von Essen,Hofstra Pride,73
Ande'a Cherisier,Delaware Blue Hens,73
NJ Weems,Lamar Cardinals,73
Hana Muhl,Manhattan Jaspers,73
Karsen Murphy,Chattanooga Mocs,73
Meghan O'Brien,Lehigh Mountain Hawks,73
Teresa Kiewiet,Lafayette Leopards,73
Keira Hanson,Vermont Catamounts,73
Jada Crawshaw,Long Beach State Beach,73
Monae' Duffy,Texas A&M-Corpus Christi Islanders,73
Tymberlin Criswell,Texas A&M-Corpus Christi Islanders,73
Chelsea Wooten,Western Carolina Catamounts,73
Aisha Dabo,Hampton Lady Pirates,73
Ariana Bennett,Mercer Bears,73
Danja Stafford Collins,Utah Valley Wolverines,73
Wynter Rogers,Arkansas State Red Wolves,73
Zakia Rasheed,Akron Zips,73
Naomi Panganiban,San Diego State Aztecs,73
Braylyn Milton,East Tennessee State Bucs,73
Desiree Rogers,Our Lady Of The Lake Saints,73
Terah Harness,Buffalo Bulls,73
Kristen Lopez,Whittier Poets,73
Lexi Carlsen,Northern Illinois Huskies,73
Annukka Willstedt,Texas A&M-Corpus Christi Islanders,73
Emani Burks,Nicholls Colonels,73
R'Mani Taylor,Lamar Cardinals,73
Marurdaisha Powell,North American Stallions,73
Abby Cater,Austin Peay Governors,73
Anna Griffin,Arkansas State Red Wolves,73
Lucia Fleta Robles,Florida International Panthers,73
Lanae Billy,Weber State Wildcats,73
Maddy Schreiber,Green Bay Phoenix,73
Mckenna Harris,Southern-New Orleans Knights,73
Alynna Palacios,Park University Gilbert Buccaneers,73
Abby Schulte,North Dakota State Bison,73
Emily Sizemore,Asbury Eagles,73
Karissa Smedley,Georgian Court University Lions,73
Elise Turrubiates,Tarleton State Texans,73
Brilynn Findley,Delta State Statesmen,73
Olivia Smith,Eastern Michigan Eagles,73
Kennedy Moore,College Of Biblical Studies Ambassadors,73
Hayley Berfield,Westcliff Warriors,73
Jordan Harris,Southern-New Orleans Knights,73
Gwen Higdon,IU Columbus Crimson Pride,73
Paige Rocca,Missouri State Lady Bears,73
Sarah Hughes,Bates College Bobcats,73
Taylor Jameson,Wichita State Shockers,73
Elina Arike,Middle Tennessee Blue Raiders,73
Saniyah Glenn-Bello,Harvard Crimson,73
Aaliyah Pitts,Florida International Panthers,73
Raissa Nsabua,Robert Morris Colonials,73
Stephanie Da Silva,Western New Mexico Mustangs,73
Emma Pavelek,Point Park Pioneers,73
Rylee Rosenquist,Dakota Wesleyan Tigers,73
Emari Doby,Illinois-Springfield Prairie Stars,73
Rhe Nae Leach,Whittier Poets,73
Ashley Tucker,Buffalo State Bengals,73
Mary Kay Naro,Boise State Broncos,73
Jaci Powers,Northern New Mexico Eagles,73
Cerina Rolle,Florida Gulf Coast Eagles,73
Maddie Naro,Santa Clara Broncos,73
Audrey Roden,Nevada Wolf Pack,73
Makayla Andrews,George Washington Revolutionaries,73
Joana Magalhaes,New Mexico Lobos,73
Makena Mastora,Pepperdine Waves,73
Brikayla Gray,UL Monroe Warhawks,73
Feliah Greer,Miles Golden Bears,73
Grace Hutson,VCU Rams,73
Skye Owen,St. John's Red Storm,73
Rosie Schweizer,Idaho Vandals,73
Eleyana Tafisi,App State Mountaineers,73
Raphaela Toussaint,Eastern Kentucky Colonels,73
Angelina Donato,Mount Saint Mary (NY) Knights,73
Mackenzie Amalia,Eastern Michigan Eagles,73
Victoria Aguayo,Sul Ross State Lobos,73
Isla Airey,Louisiana Tech Lady Techsters,73
Ni'Kiah Chesterfield,Tusculum Pioneers,73
Carlea Owens,Our Lady Of The Lake Saints,73
Kelby Bannerman,Kansas City Roos,73
Tae'lor Purvis,Xavier Musketeers,73
Yasminah White,Saint Elizabeth Eagles,73
Kha'Niya Evans,Bryant & Stratton Bobcats,73
Aylesha Wade,Queens University Royals,73
Haley Thierry,Youngstown State Penguins,73
London Gamble,Northern Colorado Bears,73
Jessica Bollwahn,Regis Rangers,73
Portia Adams,UTEP Miners,73
Silvia Nativi,Northern Colorado Bears,73
Jenna Brooks,Bob Jones Bruins,73
Nyla Inmon,Sam Houston Bearkats,73
Shania Nichols-Vannett,IU Indianapolis Jaguars,73
Jaila Harding,New Mexico State Aggies,73
Jaecy Eggers,Eastern Washington Eagles,73
Simone Sawyer,Pennsylvania Quakers,73
Dani Carnegie,Georgia Tech Yellow Jackets,73
Brooke Daniels,Michigan Wolverines,73
Mikayla Aumer,North Dakota Fighting Hawks,73
Nevaeh Parkinson,Arizona State Sun Devils,73
Ella Collier,Purdue Boilermakers,73
Taylor McCabe,Iowa Hawkeyes,73
Sitori Tanin,Loyola Chicago Ramblers,73
Sianny Sanchez-Oliver,New Mexico State Aggies,73
Ky Dempsey-Toney,UIC Flames,73
Grace Hall,Penn State Lady Lions,73
Bella Finnegan,Indiana State Sycamores,73
Bronagh Power-Cassidy,Villanova Wildcats,73
Jessica Petrie,Nebraska Cornhuskers,73
Jayme Horan,Creighton Bluejays,73
Kiyomi McMiller,Rutgers Scarlet Knights,73
Logan Nissley,Nebraska Cornhuskers,73
Chandler Prater,Mississippi State Bulldogs,73
Alexia Smith,Oklahoma State Cowgirls,73
A'riel Jackson,Cincinnati Bearcats,73
Jana El Alfy,UConn Huskies,73
Aicha Coulibaly,Texas A&M Aggies,73
Taylor Bigby,TCU Horned Frogs,73
Kelsey Joens,Iowa State Cyclones,73
Brooklynn Miles,Pittsburgh Panthers,73
Kyla Jones,Northwestern Wildcats,73
Julia Fabozzi,Wagner Seahawks,72
Janessa Williams,Long Island University Sharks,72
Sirviva Legions,Long Island University Sharks,72
Bailey Kuhns,Mercyhurst Lakers,72
Sharn Hayward,Stonehill Skyhawks,72
Allyson Ross,Mercyhurst Lakers,72
Haedyn Roberts,Le Moyne Dolphins,72
Cate Carlson,Radford Highlanders,72
Maureen Stapleton,Stonehill Skyhawks,72
Ineivi Plata,St. Francis (PA) Red Flash,72
Elze Motekaityte,Gardner-Webb Runnin' Bulldogs,72
Abigail Wilson,UNC Asheville Bulldogs,72
Nakyah Terrell,High Point Panthers,72
D'Arrah Allen,Arkansas-Pine Bluff Golden Lions,72
Stephanie Okowi,Arkansas-Pine Bluff Golden Lions,72
Aleighyah Fontenot,Southern Jaguars,72
Douthshine Prien,Grambling Lady Tigers,72
Nakia Cheathman,Alcorn State Lady Braves,72
Jaeda Murphy,Mississippi Valley State Devilettes,72
Nyam Thornton,Prairie View A&M Lady Panthers,72
D'Mya Griffin,Florida A&M Rattlers,72
Kirah Dandridge,Radford Highlanders,72
Jailah Pelly,Arkansas-Pine Bluff Golden Lions,72
Jaiyah Harris-Smith,Alabama A&M Bulldogs,72
Jaylia Reed,Mississippi Valley State Devilettes,72
CJ Wilson,Prairie View A&M Lady Panthers,72
Ash'a Thompson,Prairie View A&M Lady Panthers,72
Leianya Massenat,Jackson State Lady Tigers,72
Sydney Hendrix,Florida A&M Rattlers,72
Camryn Collins,Rider Broncs,72
Talia Dial,Niagara Purple Eagles,72
Ashanti Lynch,Maryland Eastern Shore Hawks,72
JaQuoia Jones-Brown,Long Beach State Beach,72
Olivia Rockwood,Maine Black Bears,72
Le'Asia Foreman,Hampton Lady Pirates,72
Sophia Loden,Southern Indiana Screaming Eagles,72
Cassidy Geddes,William & Mary Tribe,72
Jaliena Sanchez,UMBC Retrievers,72
Simone Foreman,Holy Cross Crusaders,72
Ella Fajardo,Iona Gaels,72
Mariam Sanogo,Canisius Golden Griffins,72
Christina Midgette,Colgate Raiders,72
Brielle Williams,Bryant Bulldogs,72
Kaia Goode,Binghamton Bearcats,72
Mazatlan Harris,UC Davis Aggies,72
Rayne Durant,UMass Lowell River Hawks,72
Maia Rosarion,Morehead State Eagles,72
Belle Kranbuhl,Monmouth Hawks,72
Jania Hall,UNC Wilmington Seahawks,72
Brooke Anya,Chattanooga Mocs,72
Lily Fandre,Lehigh Mountain Hawks,72
Lexi Alexander,SE Louisiana Lady Lions,72
Sophia Sabino,Bucknell Bison,72
Ritorya Tamilo,Hawai'i Rainbow Wahine,72
Olivia Williams,UC Irvine Anteaters,72
Maddie Rice,UMass Lowell River Hawks,72
Kayla Rolph,William & Mary Tribe,72
Amyah Reaves,Hampton Lady Pirates,72
Louella Allana,Saint Peter's Peacocks,72
Lovely Sonnier,Long Beach State Beach,72
Sydney Gandy,Southern Utah Thunderbirds,72
Ellie Taylor,Utah Tech Trailblazers,72
Clare Coyle,Furman Paladins,72
Audrey Fuller,Campbell Fighting Camels,72
Anahi-Lee Cauley,William & Mary Tribe,72
Maddie Heiss,Wofford Terriers,72
Marissa Gingrich,NJIT Highlanders,72
Taylor Bell,SE Louisiana Lady Lions,72
Summah Hanson,UC Irvine Anteaters,72
Sarah Ericson,Vermont Catamounts,72
Kloe Froebe,Colorado State Rams,72
Allison Schwertner,Boston University Terriers,72
Mary-Elizabeth Donnelly,Holy Cross Crusaders,72
Jordyn Lamker,St. Thomas-Minnesota Tommies,72
Taylor Caldwell,Cal State Bakersfield Roadrunners,72
Fortuna Ngnawo,Troy Trojans,72
Melody Martinez,Sul Ross State Lobos,72
Samantha Johnston,Southern Utah Thunderbirds,72
Alex Buckley,Bethesda University Flames,72
Chloe Deharo,Northwest Nazarene Nighthawks,72
Camryn Poole,Asbury Eagles,72
Jada Lee,Robert Morris Colonials,72
Ava Gugliuzza,SIU Edwardsville Cougars,72
Keelie O'Hollaren,Air Force Falcons,72
Mckenzie Bestor,Ripon College Red Hawks,72
Nya Threatt,UT Arlington Mavericks,72
Kaitlyn Edmondson,Eastern New Mexico Greyhounds,72
Mya Murray,Robert Morris Colonials,72
Paige Neal,Saint Elizabeth Eagles,72
Trinity Rowe,Southern Miss Lady Eagles,72
Aalyssa Rogers,Virginia-Lynchburg Dragons,72
Jazmine Soto,Hawai'i Hilo Vulcans,72
Sydnee Smith,Macalester Scots,72
Monesjia Harvey,Oakland City Mighty Oaks,72
Alyssa Sand,St. Thomas-Minnesota Tommies,72
Isabella Mauricio,Brown Bears,72
Hallie Rhodes,San Diego Toreros,72
Jayla Reliford,Westcliff Warriors,72
Kyanna Morgan,Arkansas State Red Wolves,72
Olivia Westphal,Eastern Michigan Eagles,72
Lexi Bull,Southern Utah Thunderbirds,72
Mackenzie Pettinelli,St. Bonaventure Bonnies,72
Bella White,Alabama-Huntsville Chargers,72
Colette Duininck,Bethel (MN) Royals,72
Paige Engels,Cornell Big Red,72
Amelia Mackey,Brescia Bearcats,72
Caitlin Frost,St. Bonaventure Bonnies,72
Kristynn Knight,Coker Cobras,72
Kiley Snow,SUNY Geneseo Knights,72
Addy Self,UT Dallas Comets,72
Abigail Shoff,Saint Mary's Gaels,72
Maud Huijbens,Gonzaga Bulldogs,72
Elisha Quinn,Shaw Bears,72
Shateah Wetering,Northern Iowa Panthers,72
Haley Burchhardt,Bridgewater State (MA) Bears,72
Kay Kay Green,Charlotte 49ers,72
Dani Bayes,Boise State Broncos,72
Alline Ballard,Cal Lutheran Kingsmen,72
Neani Stewart,Texas College Steers,72
Sonia Randall,La Sierra Golden Eagles,72
Emma Theodorsson,Loyola Chicago Ramblers,72
Ariyah Smith,Cal State East Bay Pioneers,72
Laura Nickel,Northern Illinois Huskies,72
Marta Leimane,Colorado State Rams,72
DeeDee Hagemann,Memphis Tigers,72
Kailee Meeker,Wisconsin-La Crosse Eagles,72
Samiya Steele,Jacksonville State Gamecocks,72
Sydney Jaynes,Butler Bulldogs,72
Krystina Hagood,Colorado-Colorado Springs Mountain Lions,72
Saga Ukkonen,Fresno State Bulldogs,72
Jorah Eppley,Stetson Hatters,72
Haylee Johnson,Eastern Oregon Mountaineers,72
Raniya White,Jarvis Christian Bulldogs,72
Grace Stapleton,Indiana-Southeast Grenadiers,72
Patience Williams,Georgia State Panthers,72
Misti Zempel,Mayville State Comets,72
Kayla Williams,Texas A&M-Texarkana Eagles,72
Tea Murray,Haskell Jayhawks,72
Bineta Diatta,Florida International Panthers,72
Abby Krzewinski,North Dakota State Bison,72
Coryn Watts,Denver Pioneers,72
Jodi Mullins,Southeastern Fires,72
Casey Santoro,Florida Gulf Coast Eagles,72
Kaylen Nelson,Bradley Braves,72
Isabella Palmqvist,Southern Illinois Salukis,72
Promise Keshi,Stetson Hatters,72
Bree Hall,South Carolina Gamecocks,72
Brinyia Rolax,Fort Lauderdale Eagles,72
Kayla Schroeder,Park University Gilbert Buccaneers,72
Mara Neira,App State Mountaineers,72
Danyel Middleton,UIC Flames,72
Maddie Burke,Villanova Wildcats,72
Claire O'Connor,Gonzaga Bulldogs,72
Tessa Johnson,South Carolina Gamecocks,72
Aaliyah Moore,Omaha Mavericks,72
Zya Vann,Oklahoma Sooners,72
Maria Konstantinidou,Fresno State Bulldogs,72
Yuting Deng,Auburn Tigers,72
Janiah Barker,UCLA Bruins,72
Gabby Anderson,Harvard Crimson,72
Clarke Jackson,Cornell Big Red,72
Alexus Motley,Mount Marty College Lancers,72
Marta Morales Romero,Providence Friars,72
Macy Mayer,Montana Tech Orediggers,72
Natalie Magallnes,Western New Mexico Mustangs,72
Mia Wilson,Christopher Newport University Captains,72
Natalia Martinez,San Diego State Aztecs,72
Carly Heidger,Loyola Marymount Lions,72
Gabby Hutcherson,Duquesne Dukes,72
Olivia Young,Brown Bears,72
Edessa Noyan,Virginia Cavaliers,72
Natalija Marshall,Miami Hurricanes,72
Sophie Swanson,Purdue Boilermakers,72
Tess Myers,Wisconsin Badgers,72
Hannah Kohn,Clemson Tigers,72
Loren Christie,Xavier Musketeers,72
Jadyn Wooten,Oklahoma State Cowgirls,72
Mia Woolfolk,Georgia Lady Bulldogs,72
Tamera Johnson,Penn State Lady Lions,72
Jayla Oden,Penn State Lady Lions,72
Meghan Kenefick,Central Connecticut Blue Devils,71
Dagny Slomack,Central Connecticut Blue Devils,71
Lauren Bailey,Gardner-Webb Runnin' Bulldogs,71
Taylor Napper,Radford Highlanders,71
Lydia Freeman,Grambling Lady Tigers,71
Zoe Cooper,Jackson State Lady Tigers,71
Jaida Belton,Texas Southern Tigers,71
Jaileyah Cotton,Jackson State Lady Tigers,71
Treasure Thompson,Texas Southern Tigers,71
Jeni Levine,South Carolina Upstate Spartans,71
Olivia Wagner,Winthrop Eagles,71
Lauren Scott,High Point Panthers,71
DaKiyah Sanders,Southern Jaguars,71
Laila Fair,Morgan State Lady Bears,71
Brianna Barnes,Maryland Eastern Shore Hawks,71
Franka Wittenberg,Canisius Golden Griffins,71
Aniya Hooker,Siena Saints,71
Tionna Lidge,Southern Jaguars,71
Yasmine Djibril,Canisius Golden Griffins,71
Maranda Nyborg,Bryant Bulldogs,71
Morgan Edwards,Cal State Northridge Matadors,71
Ivy Bales,American University Eagles,71
Linda Amaning,Saint Peter's Peacocks,71
Laila Grant,Saint Peter's Peacocks,71
Sydney Bourland,Cal Poly Mustangs,71
Carmen Richardson,East Tennessee State Bucs,71
Maren Louridas,Navy Midshipmen,71
Erin Maguire,Houston Christian Huskies,71
Nykesha Sanders,East Texas A&M Lions,71
Sydney-James Desroches,Eastern Illinois Panthers,71
Mallory McDermott,Western Illinois Leathernecks,71
Kiayra Ellis,McNeese Cowgirls,71
Ali Brigham,Bryant Bulldogs,71
Maraja Pass,Elon Phoenix,71
Carmen Yanez,UMBC Retrievers,71
Olivia Kulyk,NJIT Highlanders,71
Elena Pericic,App State Mountaineers,71
Talia Harris,Mercer Bears,71
Evan Miller,UNC Wilmington Seahawks,71
Kate Dennis,Ohio Bobcats,71
Nubia Benedith,Louisiana Ragin' Cajuns,71
Erica Adams,Cal State Northridge Matadors,71
Kendal Zeiter,UW-Parkside Rangers,71
Amiyah Barrow,Centenary (LA) Gentlemen,71
Andrea Jovicevic,Jessup University Warriors,71
Krista Andersen,Stanislaus State Warriors,71
Brayli Reimer,Crown College Storm,71
Cherrel Dorton,Arkansas Baptist Buffaloes,71
Zoe Nelson,UT Arlington Mavericks,71
Brooklyn Rewers,Hawai'i Rainbow Wahine,71
Nevaeh Ferrara Horne,North Dakota Fighting Hawks,71
Lauryn Scalice,Nelson Lions,71
Allison Deberry,Evergreen State Geoducks,71
Shelby Ricks,Bowie State Bulldogs,71
Ella Brubaker,Pepperdine Waves,71
Kira Chivers,Loyola Chicago Ramblers,71
Kamryn Jones,Louisiana Ragin' Cajuns,71
Charnita Brooks,Blue Mountain College Toppers,71
Jaylen Ponder,Coastal Carolina Chanticleers,71
Jermany Mapp,Queens University Royals,71
Gabby Moore,Bellevue University Bruins,71
Macie Taylor,Wright State Raiders,71
Bre'Yon White,Wichita State Shockers,71
Laynee Torres-Kahapea,Portland State Vikings,71
Bailey Stewart,Alice Lloyd College Eagles,71
Izzy Sullivan,Nevada Wolf Pack,71
Callie Cooper,Grand Canyon Lopes,71
Erin Woodson,Abilene Christian Wildcats,71
E'Laijah Brown,Edward Waters Tigers,71
Sidney McCrea,Northern Illinois Huskies,71
Alexis Smith,Davis & Elkins Senators,71
Kaydn Mew,La Sierra Golden Eagles,71
Aniyah Offutt,Life University Running Eagles,71
Amy Jackson,Cleary University Cougars,71
Dayana Mendes,Washington State Cougars,71
Amaya Oliver,Temple Owls,71
Amiah Simmons,San José State Spartans,71
Olivia Moore,Seattle U Redhawks,71
Sakhmet Lewis,Old Westbury Panthers,71
Jada Donaldson,Milwaukee Panthers,71
Nya Valentine,UL Monroe Warhawks,71
Mariana Espinosa,LeTourneau Yellow Jackets,71
Mimi McCollister,Arkansas State Red Wolves,71
Kaylah Turner,Temple Owls,71
Breonna Martinez,La Sierra Golden Eagles,71
Louis Volker,George Mason Patriots,71
Shannon Niles,Kentucky State Thorobreds,71
Maria Rodriguez,College Of Biblical Studies Ambassadors,71
Emily Klaczek,Rice Owls,71
Jasmine Pierce,Saint Elizabeth Eagles,71
Cydney Wright,Sewanee Tigers,71
Blessing King,Marshall Thundering Herd,71
Sylena Peterson,New Mexico State Aggies,71
Kenna Gibson,St. Thomas (TX) Celts,71
Rachel Cockman,Western Colorado Mountaineers,71
Zoli Khalil,VCU Rams,71
Isys Grady,Robert Morris Colonials,71
Walker Demers,North Dakota Fighting Hawks,71
Ava Arias,Carnegie Mellon Tartans,71
Faith Fedd-Robinson,Toledo Rockets,71
Tiasia McMillan,Stetson Hatters,71
Aubrie Rademacher,Montana Tech Orediggers,71
Arianna Jackson,Iowa State Cyclones,71
Ciante Downs,UL Monroe Warhawks,71
Olivia Falvey,Sewanee Tigers,71
Jacelyn Starks,IU Columbus Crimson Pride,71
Ni'Rah Clark,Akron Zips,71
Chandler Duncan,Defiance Yellow Jackets,71
Grace O'Gara,West Georgia Wolves,71
Karlee White,Harvard Crimson,71
Zeynep Ozel,Dartmouth Big Green,71
Que Huffman,Miami (OH)-Hamilton Harriers,71
Tamia Ugass,Kansas City Roos,71
Ravyn Ellis,St. Thomas (TX) Celts,71
Katie Beyer,Valparaiso Beacons,71
Kiki Smith,Arkansas Razorbacks,71
Lana Wenger,Portland State Vikings,71
Ashtyn Arnold,Bellevue University Bruins,71
Reagan Bass,Purdue Boilermakers,71
Jaelyn Morrison,Western New Mexico Mustangs,71
Haley Franklin,Millsaps Majors,71
Miah Meyer,Green Bay Phoenix,71
Romi Levy,South Florida Bulls,71
Mallorie Haines,Davidson Wildcats,71
